Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Näkyvyys (m),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2017,1,2,14:00,UTC,0.8,0,-4.1,651,,
2017,1,2,15:00,UTC,0.5,3,-4.6,1385,,
2017,1,2,16:00,UTC,0.5,3,-4.8,1801,,
2017,1,2,17:00,UTC,0.4,4,-5.2,2592,,
2017,1,2,18:00,UTC,0,4,-5.6,5960,,
2017,1,2,19:00,UTC,0.3,4,-5.9,2340,,
2017,1,2,20:00,UTC,0,4,-6.2,2909,,
2017,1,2,21:00,UTC,0,4,-6.5,5364,,
2017,1,2,22:00,UTC,0,4,-6.6,6726,,
2017,1,2,23:00,UTC,0,4,-6.9,4493,,
2017,1,3,00:00,UTC,0,6,-6.9,3593,,
2017,1,3,01:00,UTC,0,4,-6.9,840,,
2017,1,3,02:00,UTC,0.2,5,-7,1858,,
2017,1,3,03:00,UTC,0.2,6,-7.2,2915,,
2017,1,3,04:00,UTC,0,6,-7.3,2272,,
2017,1,3,05:00,UTC,0.4,6,-7.3,4729,,
2017,1,3,06:00,UTC,0.6,6,-7.3,1470,,
2017,1,3,07:00,UTC,0,6,-7.4,3808,,
2017,1,3,08:00,UTC,0.2,7,-7.4,1538,,
2017,1,3,09:00,UTC,0,8,-7.4,8884,,
2017,1,3,10:00,UTC,0,8,-7.1,21390,,
2017,1,3,11:00,UTC,0,8,-6.9,20487,,
2017,1,3,12:00,UTC,0,7,-6.9,22054,,
2017,1,3,13:00,UTC,0,7,-7.1,23387,,
2017,1,3,14:00,UTC,0,7,-8.1,23228,,
2017,1,3,15:00,UTC,0,7,-10.2,15430,,
2017,1,3,16:00,UTC,0,7,-8.8,15460,,
2017,1,3,17:00,UTC,0,7,-7.4,10093,,
2017,1,3,18:00,UTC,0,6,-6.8,12762,,
2017,1,3,19:00,UTC,0,6,-6.3,25122,,
2017,1,3,20:00,UTC,0,6,-6.4,25879,,
2017,1,3,21:00,UTC,0,6,-6.2,662,,
2017,1,3,22:00,UTC,0,6,-6.9,6207,,
2017,1,3,23:00,UTC,0,6,-7.3,7554,,
2017,1,4,00:00,UTC,0,7,-8,1146,,
2017,1,4,01:00,UTC,0,7,-8.8,9375,,
2017,1,4,02:00,UTC,0,7,-9.6,13544,,
2017,1,4,03:00,UTC,0,5,-10.1,3732,,
2017,1,4,04:00,UTC,0,6,-11.3,5959,,
2017,1,4,05:00,UTC,0,6,-12.8,42665,,
2017,1,4,06:00,UTC,0,7,-12.8,16473,,
2017,1,4,07:00,UTC,0,7,-12.2,1822,,
2017,1,4,08:00,UTC,0,7,-12,2913,,
2017,1,4,09:00,UTC,0,7,-13.8,27763,,
2017,1,4,10:00,UTC,0,7,-14.7,50000,,
2017,1,4,11:00,UTC,0,7,-15,50000,,
2017,1,4,12:00,UTC,0,7,-15.5,50000,,
2017,1,4,13:00,UTC,0,7,-16.7,48866,,
2017,1,4,14:00,UTC,0,7,-17.6,43615,,
2017,1,4,15:00,UTC,0,7,-18.4,47226,,
2017,1,4,16:00,UTC,0,7,-18.9,48658,,
2017,1,4,17:00,UTC,0,7,-18.9,50000,,
2017,1,4,18:00,UTC,0,7,-18.7,42648,,
2017,1,4,19:00,UTC,0,7,-18.7,49097,,
2017,1,4,20:00,UTC,0,7,-18.7,15341,,
2017,1,4,21:00,UTC,0,7,-18.6,49438,,
2017,1,4,22:00,UTC,0,7,-18.5,50000,,
2017,1,4,23:00,UTC,0,7,-18.9,50000,,
2017,1,5,00:00,UTC,0,7,-18.7,31821,,
2017,1,5,01:00,UTC,0,7,-19.2,43413,,
2017,1,5,02:00,UTC,0,7,-19.5,50000,,
2017,1,5,03:00,UTC,0,7,-19.6,50000,,
2017,1,5,04:00,UTC,0,7,-19.6,45666,,
2017,1,5,05:00,UTC,0,7,-19.4,47342,,
2017,1,5,06:00,UTC,0,7,-19.6,47042,,
2017,1,5,07:00,UTC,0,7,-19.7,38922,,
2017,1,5,08:00,UTC,0,7,-19.3,49177,,
2017,1,5,09:00,UTC,0,7,-18.6,47797,,
2017,1,5,10:00,UTC,0,7,-18.3,47788,,
2017,1,5,11:00,UTC,0,6,-17.7,50000,,
2017,1,5,12:00,UTC,0,6,-16.9,50000,,
2017,1,5,13:00,UTC,0,6,-17.1,50000,,
2017,1,5,14:00,UTC,0,6,-17.6,49057,,
2017,1,5,15:00,UTC,0,6,-17.9,49873,,
2017,1,5,16:00,UTC,0,6,-18.4,48708,,
2017,1,5,17:00,UTC,0,6,-19,44834,,
2017,1,5,18:00,UTC,0,6,-19.6,41243,,
2017,1,5,19:00,UTC,0,6,-20.1,44084,,
2017,1,5,20:00,UTC,0,6,-20.4,44806,,
2017,1,5,21:00,UTC,0,6,-20.8,46685,,
2017,1,5,22:00,UTC,0,6,-22.3,45884,,
2017,1,5,23:00,UTC,0,6,-22.8,50000,,
2017,1,6,00:00,UTC,0,6,-23.5,50000,,
2017,1,6,01:00,UTC,0,6,-23.6,680,,
2017,1,6,02:00,UTC,0,6,-23.6,9575,,
2017,1,6,03:00,UTC,0,6,-22.4,552,,
2017,1,6,04:00,UTC,0,6,-23.7,1323,,
2017,1,6,05:00,UTC,0,6,-23.9,1987,,
2017,1,6,06:00,UTC,0,6,-24.4,781,,
2017,1,6,07:00,UTC,0,6,-24.8,3348,,
2017,1,6,08:00,UTC,0,6,-25,4872,,
2017,1,6,09:00,UTC,0,6,-24.7,9298,,
2017,1,6,10:00,UTC,0,6,-23.6,31340,,
2017,1,6,11:00,UTC,0,6,-22,27183,,
2017,1,6,12:00,UTC,0,6,-21,15105,,
2017,1,6,13:00,UTC,0,6,-21,16213,,
2017,1,6,14:00,UTC,0,6,-21.5,29686,,
2017,1,6,15:00,UTC,0,6,-22.5,33798,,
2017,1,6,16:00,UTC,0,6,-22.3,32560,,
2017,1,6,17:00,UTC,0,6,-22.4,31127,,
2017,1,6,18:00,UTC,0,6,-22.6,23201,,
2017,1,6,19:00,UTC,0,6,-22.5,20972,,
2017,1,6,20:00,UTC,0,6,-20.7,18221,,
2017,1,6,21:00,UTC,0,7,-15.7,7250,,
2017,1,6,22:00,UTC,0,6,-11.1,6203,,
2017,1,6,23:00,UTC,0,6,-9.2,4286,,
2017,1,7,00:00,UTC,0,8,-8.8,9849,,
2017,1,7,01:00,UTC,0,6,-7.8,6426,,
2017,1,7,02:00,UTC,0,6,-6.8,9183,,
2017,1,7,03:00,UTC,0.5,6,-6.1,9782,,
2017,1,7,04:00,UTC,0,7,-5.8,17204,,
2017,1,7,05:00,UTC,0.2,7,-5.8,1461,,
2017,1,7,06:00,UTC,1,8,-6.1,554,,
2017,1,7,07:00,UTC,0.7,10,-6.1,1250,,
2017,1,7,08:00,UTC,1.2,11,-5.8,663,,
2017,1,7,09:00,UTC,0.2,11,-5.5,1675,,
2017,1,7,10:00,UTC,1.4,12,-5,821,,
2017,1,7,11:00,UTC,0.2,13,-4.2,8137,,
2017,1,7,12:00,UTC,0.4,13,-3.2,6826,,
2017,1,7,13:00,UTC,0,13,-2.5,13788,,
2017,1,7,14:00,UTC,0,13,-2.4,28849,,
2017,1,7,15:00,UTC,0,13,-2.3,22765,,
2017,1,7,16:00,UTC,0,13,-2.1,18703,,
2017,1,7,17:00,UTC,0,12,-2.2,37483,,
2017,1,7,18:00,UTC,0,12,-2.2,39489,,
2017,1,7,19:00,UTC,0,12,-2.2,34682,,
2017,1,7,20:00,UTC,0,12,-2.1,16437,,
2017,1,7,21:00,UTC,0,12,-2.1,5028,,
2017,1,7,22:00,UTC,0,12,-2.1,3030,,
2017,1,7,23:00,UTC,0,12,-2,5117,,
2017,1,8,00:00,UTC,0,12,-1.9,4974,,
2017,1,8,01:00,UTC,0,12,-1.9,5917,,
2017,1,8,02:00,UTC,0,12,-1.8,9215,,
2017,1,8,03:00,UTC,0,12,-1.8,8946,,
2017,1,8,04:00,UTC,0,12,-1.7,5540,,
2017,1,8,05:00,UTC,0,12,-1.8,11103,,
2017,1,8,06:00,UTC,0,12,-1.7,6111,,
2017,1,8,07:00,UTC,0,12,-1.7,2707,,
2017,1,8,08:00,UTC,0,12,-1.5,6564,,
2017,1,8,09:00,UTC,0,12,-1.1,15568,,
2017,1,8,10:00,UTC,0,12,-1,23898,,
2017,1,8,11:00,UTC,0,12,-1.5,22477,,
2017,1,8,12:00,UTC,0,12,-1.6,24989,,
2017,1,8,13:00,UTC,0,12,-1.5,34924,,
2017,1,8,14:00,UTC,0,12,-1.4,43330,,
2017,1,8,15:00,UTC,0,12,-1.2,36286,,
2017,1,8,16:00,UTC,0,12,-0.9,43039,,
2017,1,8,17:00,UTC,0,12,-0.7,35797,,
2017,1,8,18:00,UTC,0,11,-0.4,48480,,
2017,1,8,19:00,UTC,0,11,-0.1,49601,,
2017,1,8,20:00,UTC,0,11,0.2,41461,,
2017,1,8,21:00,UTC,0.3,11,0,3852,,
2017,1,8,22:00,UTC,0,11,0.2,21871,,
2017,1,8,23:00,UTC,0,11,0.1,21138,,
2017,1,9,00:00,UTC,0,11,-0.2,35306,,
2017,1,9,01:00,UTC,0,11,-0.8,43062,,
2017,1,9,02:00,UTC,0,11,-1.2,27664,,
2017,1,9,03:00,UTC,0,11,-1.4,20029,,
2017,1,9,04:00,UTC,0,11,-1.6,16856,,
2017,1,9,05:00,UTC,0,11,-1.6,14498,,
2017,1,9,06:00,UTC,0,11,-1.5,16245,,
2017,1,9,07:00,UTC,0,11,-1.6,14770,,
2017,1,9,08:00,UTC,0,11,-1.5,17597,,
2017,1,9,09:00,UTC,0,11,-1.4,19012,,
2017,1,9,10:00,UTC,0,11,-1.4,17768,,
2017,1,9,11:00,UTC,0,11,-1.2,22282,,
2017,1,9,12:00,UTC,0,11,-1,17228,,
2017,1,9,13:00,UTC,0,11,-0.5,20257,,
2017,1,9,14:00,UTC,0,11,-0.2,15038,,
2017,1,9,15:00,UTC,0,11,-0.1,14225,,
2017,1,9,16:00,UTC,0,11,-0.1,10617,,
2017,1,9,17:00,UTC,0,11,0.2,4284,,
2017,1,9,18:00,UTC,0,11,0.5,3312,,
2017,1,9,19:00,UTC,0,11,0.8,11848,,
2017,1,9,20:00,UTC,0,11,0.9,8799,,
2017,1,9,21:00,UTC,0,11,1,13237,,
2017,1,9,22:00,UTC,0,11,1,7090,,
2017,1,9,23:00,UTC,0,11,1,9468,,
2017,1,10,00:00,UTC,0,10,1.1,8515,,
2017,1,10,01:00,UTC,0,10,1.3,4918,,
2017,1,10,02:00,UTC,0,10,1.6,4625,,
2017,1,10,03:00,UTC,0,9,1.8,6886,,
2017,1,10,04:00,UTC,0,9,1.9,5305,,
2017,1,10,05:00,UTC,0,9,2.1,15819,,
2017,1,10,06:00,UTC,0,8,2.4,15405,,
2017,1,10,07:00,UTC,0,8,2.4,35339,,
2017,1,10,08:00,UTC,0,8,2.6,48557,,
2017,1,10,09:00,UTC,0,7,2.2,49227,,
2017,1,10,10:00,UTC,0,8,2,10249,,
2017,1,10,11:00,UTC,0,7,1.9,39144,,
2017,1,10,12:00,UTC,0,7,2,34600,,
2017,1,10,13:00,UTC,0,6,1.7,48698,,
2017,1,10,14:00,UTC,0,6,1.2,26939,,
2017,1,10,15:00,UTC,0.2,6,0.6,3568,,
2017,1,10,16:00,UTC,0,6,0.9,14978,,
2017,1,10,17:00,UTC,0,6,0.8,10394,,
2017,1,10,18:00,UTC,0,6,0.8,9602,,
2017,1,10,19:00,UTC,0,6,0.7,8935,,
2017,1,10,20:00,UTC,0,6,0.7,10256,,
2017,1,10,21:00,UTC,0,6,0.7,15693,,
2017,1,10,22:00,UTC,0,6,0.5,11977,,
2017,1,10,23:00,UTC,0,6,0.4,9366,,
2017,1,11,00:00,UTC,0,6,0.3,9660,,
2017,1,11,01:00,UTC,0,6,0.2,14841,,
2017,1,11,02:00,UTC,0,6,0,17500,,
2017,1,11,03:00,UTC,0,6,0,14084,,
2017,1,11,04:00,UTC,0,6,-0.3,10530,,
2017,1,11,05:00,UTC,0,6,-0.8,6817,,
2017,1,11,06:00,UTC,0,6,-0.8,7104,,
2017,1,11,07:00,UTC,0,6,-0.5,7402,,
2017,1,11,08:00,UTC,0,6,-0.5,6280,,
2017,1,11,09:00,UTC,0,6,-0.4,6837,,
2017,1,11,10:00,UTC,0,6,-1,6755,,
2017,1,11,11:00,UTC,0,6,-1.1,6510,,
2017,1,11,12:00,UTC,0,6,-1.3,7268,,
2017,1,11,13:00,UTC,0,6,-2.1,6991,,
2017,1,11,14:00,UTC,0,6,-2.8,9210,,
2017,1,11,15:00,UTC,0,6,-2.8,10868,,
2017,1,11,16:00,UTC,0,6,-3.4,11918,,
2017,1,11,17:00,UTC,0,6,-4,13072,,
2017,1,11,18:00,UTC,0,6,-4.4,12283,,
2017,1,11,19:00,UTC,0,6,-5,14169,,
2017,1,11,20:00,UTC,0,6,-5.2,15874,,
2017,1,11,21:00,UTC,0,6,-4.6,22185,,
2017,1,11,22:00,UTC,0,6,-4.4,25873,,
2017,1,11,23:00,UTC,0,6,-4.1,33199,,
2017,1,12,00:00,UTC,0,6,-3.7,35562,,
2017,1,12,01:00,UTC,0,6,-3.7,33225,,
2017,1,12,02:00,UTC,0,6,-3.8,37466,,
2017,1,12,03:00,UTC,0,6,-3.7,37418,,
2017,1,12,04:00,UTC,0,6,-3.8,28246,,
2017,1,12,05:00,UTC,0,6,-4.2,1973,,
2017,1,12,06:00,UTC,0.4,6,-4.5,2283,,
2017,1,12,07:00,UTC,0.4,7,-4.7,4225,,
2017,1,12,08:00,UTC,0.6,7,-4.9,2640,,
2017,1,12,09:00,UTC,0.2,7,-4.9,1651,,
2017,1,12,10:00,UTC,0.3,8,-4.9,3180,,
2017,1,12,11:00,UTC,0,8,-4.3,8170,,
2017,1,12,12:00,UTC,0,8,-3.9,6318,,
2017,1,12,13:00,UTC,0,8,-3.8,7009,,
2017,1,12,14:00,UTC,0.7,9,-3.9,1590,,
2017,1,12,15:00,UTC,0,9,-3.6,4799,,
2017,1,12,16:00,UTC,0,9,-3.8,10599,,
2017,1,12,17:00,UTC,0.3,9,-3.8,3645,,
2017,1,12,18:00,UTC,0.4,10,-3.7,2250,,
2017,1,12,19:00,UTC,0,9,-3.6,1982,,
2017,1,12,20:00,UTC,0,10,-3.3,4584,,
2017,1,12,21:00,UTC,0,10,-3.1,6973,,
2017,1,12,22:00,UTC,0,10,-2.8,6412,,
2017,1,12,23:00,UTC,0.2,10,-2.8,1297,,
2017,1,13,00:00,UTC,1.6,17,-2.7,410,,
2017,1,13,01:00,UTC,0.7,13,-2.7,847,,
2017,1,13,02:00,UTC,0.9,14,-2.4,1504,,
2017,1,13,03:00,UTC,0.3,16,-1.8,3190,,
2017,1,13,04:00,UTC,0,15,-0.9,3688,,
2017,1,13,05:00,UTC,0.8,17,-0.3,1568,,
2017,1,13,06:00,UTC,0,17,0.2,12527,,
2017,1,13,07:00,UTC,0,17,0.4,12769,,
2017,1,13,08:00,UTC,0,17,0.2,10589,,
2017,1,13,09:00,UTC,0,16,0.6,15043,,
2017,1,13,10:00,UTC,0.2,16,0.6,7453,,
2017,1,13,11:00,UTC,0,18,0.8,27096,,
2017,1,13,12:00,UTC,0,17,0.8,12466,,
2017,1,13,13:00,UTC,0,17,0.6,10620,,
2017,1,13,14:00,UTC,0,17,0.6,5607,,
2017,1,13,15:00,UTC,0.3,17,0.5,5580,,
2017,1,13,16:00,UTC,0.4,17,0.5,3398,,
2017,1,13,17:00,UTC,0,17,0.5,6923,,
2017,1,13,18:00,UTC,0,17,0.4,9616,,
2017,1,13,19:00,UTC,0,17,0.5,12522,,
2017,1,13,20:00,UTC,0.4,16,0.3,4741,,
2017,1,13,21:00,UTC,0,16,0.4,16411,,
2017,1,13,22:00,UTC,0,16,0.3,13858,,
2017,1,13,23:00,UTC,0,17,0.3,13321,,
2017,1,14,00:00,UTC,0,17,0.3,6340,,
2017,1,14,01:00,UTC,0.3,17,0.1,8922,,
2017,1,14,02:00,UTC,0,17,0,4668,,
2017,1,14,03:00,UTC,0,17,-0.1,7650,,
2017,1,14,04:00,UTC,0,17,-0.1,6442,,
2017,1,14,05:00,UTC,0,17,-0.1,6553,,
2017,1,14,06:00,UTC,0,17,-0.1,6712,,
2017,1,14,07:00,UTC,0,17,-0.2,2861,,
2017,1,14,08:00,UTC,0,17,-0.3,5793,,
2017,1,14,09:00,UTC,0,17,-0.2,6303,,
2017,1,14,10:00,UTC,0,17,0.4,7594,,
2017,1,14,11:00,UTC,0,17,0.3,6955,,
2017,1,14,12:00,UTC,0,16,0.3,9186,,
2017,1,14,13:00,UTC,0,17,-0.1,4507,,
2017,1,14,14:00,UTC,0,17,-0.3,4506,,
2017,1,14,15:00,UTC,0,16,-1.1,3599,,
2017,1,14,16:00,UTC,0,16,-1.4,1695,,
2017,1,14,17:00,UTC,0,16,-1.4,9380,,
2017,1,14,18:00,UTC,0,16,-1.8,7370,,
2017,1,14,19:00,UTC,0,16,-2.4,7966,,
2017,1,14,20:00,UTC,0,16,-3,7973,,
2017,1,14,21:00,UTC,0,16,-5.1,5071,,
2017,1,14,22:00,UTC,0,16,-6,1254,,
2017,1,14,23:00,UTC,0,16,-6.9,3150,,
2017,1,15,00:00,UTC,0,16,-7.4,2017,,
2017,1,15,01:00,UTC,0,16,-7.5,21930,,
2017,1,15,02:00,UTC,0,16,-7.4,22333,,
2017,1,15,03:00,UTC,0,16,-7.1,21434,,
2017,1,15,04:00,UTC,0,16,-6.6,20115,,
2017,1,15,05:00,UTC,0,16,-6.1,15232,,
2017,1,15,06:00,UTC,0,16,-5.5,7006,,
2017,1,15,07:00,UTC,0,16,-3.9,6281,,
2017,1,15,08:00,UTC,0,15,-3.1,9809,,
2017,1,15,09:00,UTC,0,16,-3.3,10316,,
2017,1,15,10:00,UTC,0,16,-3.4,11688,,
2017,1,15,11:00,UTC,0,16,-3.5,16172,,
2017,1,15,12:00,UTC,0,16,-3.6,28173,,
2017,1,15,13:00,UTC,0,16,-4,22068,,
2017,1,15,14:00,UTC,0,16,-4.4,41222,,
2017,1,15,15:00,UTC,0,16,-5.2,35663,,
2017,1,15,16:00,UTC,0,16,-5.8,26739,,
2017,1,15,17:00,UTC,0,16,-6.4,26153,,
2017,1,15,18:00,UTC,0,15,-6.3,37238,,
2017,1,15,19:00,UTC,0,15,-7,34138,,
2017,1,15,20:00,UTC,0,15,-7.6,28086,,
2017,1,15,21:00,UTC,0,15,-7.8,18427,,
2017,1,15,22:00,UTC,0,15,-7.5,2355,,
2017,1,15,23:00,UTC,0,15,-7,4839,,
2017,1,16,00:00,UTC,0,16,-6.5,6056,,
2017,1,16,01:00,UTC,0,15,-6.3,22194,,
2017,1,16,02:00,UTC,0,16,-6.1,29329,,
2017,1,16,03:00,UTC,0,16,-6,39464,,
2017,1,16,04:00,UTC,0,16,-5.8,29342,,
2017,1,16,05:00,UTC,0,16,-5.7,24353,,
2017,1,16,06:00,UTC,0,16,-5.6,20925,,
2017,1,16,07:00,UTC,0,15,-5.5,23199,,
2017,1,16,08:00,UTC,0,15,-5.3,19104,,
2017,1,16,09:00,UTC,0,15,-5.3,20830,,
2017,1,16,10:00,UTC,0,15,-4.6,18764,,
2017,1,16,11:00,UTC,0,15,-4.2,17182,,
2017,1,16,12:00,UTC,0,15,-4,10050,,
2017,1,16,13:00,UTC,0,15,-3.9,24041,,
2017,1,16,14:00,UTC,0,15,-4.2,21834,,
2017,1,16,15:00,UTC,0,15,-4.4,13001,,
2017,1,16,16:00,UTC,0,15,-4.8,14372,,
2017,1,16,17:00,UTC,0,15,-5.3,26899,,
2017,1,16,18:00,UTC,0,15,-5.7,27144,,
2017,1,16,19:00,UTC,0,15,-6.3,19681,,
2017,1,16,20:00,UTC,0,15,-6.4,16599,,
2017,1,16,21:00,UTC,0,15,-6.5,23433,,
2017,1,16,22:00,UTC,0,15,-6.5,21081,,
2017,1,16,23:00,UTC,0,15,-6.5,14433,,
2017,1,17,00:00,UTC,0,15,-6.5,28169,,
2017,1,17,01:00,UTC,0,15,-6.4,19956,,
2017,1,17,02:00,UTC,0,15,-6.4,4773,,
2017,1,17,03:00,UTC,0,15,-6.4,1577,,
2017,1,17,04:00,UTC,0,15,-6.2,7414,,
2017,1,17,05:00,UTC,0,15,-6.1,14800,,
2017,1,17,06:00,UTC,0,15,-6.3,17958,,
2017,1,17,07:00,UTC,0,15,-6.5,11480,,
2017,1,17,08:00,UTC,0,15,-6.1,6048,,
2017,1,17,09:00,UTC,0,15,-5.7,10221,,
2017,1,17,10:00,UTC,0,15,-5.2,19748,,
2017,1,17,11:00,UTC,0,15,-4.5,17203,,
2017,1,17,12:00,UTC,0,15,-4.4,20522,,
2017,1,17,13:00,UTC,0,15,-4.2,31148,,
2017,1,17,14:00,UTC,0,14,-4.1,28835,,
2017,1,17,15:00,UTC,0,14,-3.9,26412,,
2017,1,17,16:00,UTC,0,14,-4,23545,,
2017,1,17,17:00,UTC,0,14,-3.4,32229,,
2017,1,17,18:00,UTC,0,14,-2.5,41358,,
2017,1,17,19:00,UTC,0,14,-2.2,42994,,
2017,1,17,20:00,UTC,0,14,-1.8,46891,,
2017,1,17,21:00,UTC,0,14,-1.6,45897,,
2017,1,17,22:00,UTC,0,14,-1.3,24271,,
2017,1,17,23:00,UTC,0,14,-1.1,9719,,
2017,1,18,00:00,UTC,0,15,-1,16370,,
2017,1,18,01:00,UTC,0,14,-0.8,3362,,
2017,1,18,02:00,UTC,0,14,-0.7,11168,,
2017,1,18,03:00,UTC,0,15,-0.3,13276,,
2017,1,18,04:00,UTC,0,15,-0.3,23062,,
2017,1,18,05:00,UTC,0,15,-0.2,8919,,
2017,1,18,06:00,UTC,0,15,-0.4,3438,,
2017,1,18,07:00,UTC,0,15,-0.3,21228,,
2017,1,18,08:00,UTC,0,15,-0.2,8601,,
2017,1,18,09:00,UTC,0,15,-0.1,12833,,
2017,1,18,10:00,UTC,0,15,0.1,8985,,
2017,1,18,11:00,UTC,0,15,0.1,6476,,
2017,1,18,12:00,UTC,0,15,0.2,5310,,
2017,1,18,13:00,UTC,0,15,0.3,5332,,
2017,1,18,14:00,UTC,0,15,0.5,2277,,
2017,1,18,15:00,UTC,0,15,0.5,2715,,
2017,1,18,16:00,UTC,0,15,0.6,4097,,
2017,1,18,17:00,UTC,0,15,0.7,6975,,
2017,1,18,18:00,UTC,0,15,0.9,8882,,
2017,1,18,19:00,UTC,0,14,1.1,8624,,
2017,1,18,20:00,UTC,0,14,1,8996,,
2017,1,18,21:00,UTC,0,14,1.1,7515,,
2017,1,18,22:00,UTC,0,14,1.1,6564,,
2017,1,18,23:00,UTC,0,14,1,5545,,
2017,1,19,00:00,UTC,0,14,0.7,12620,,
2017,1,19,01:00,UTC,0,14,0.6,11312,,
2017,1,19,02:00,UTC,0,14,0.6,9634,,
2017,1,19,03:00,UTC,0,13,0.7,12879,,
2017,1,19,04:00,UTC,0,13,0.7,12703,,
2017,1,19,05:00,UTC,0,13,0.8,14049,,
2017,1,19,06:00,UTC,0,13,1,25806,,
2017,1,19,07:00,UTC,0,13,1.1,26302,,
2017,1,19,08:00,UTC,0,13,1.1,27482,,
2017,1,19,09:00,UTC,0,13,1,24866,,
2017,1,19,10:00,UTC,0,12,1,29656,,
2017,1,19,11:00,UTC,0,12,1,32660,,
2017,1,19,12:00,UTC,0,12,1.1,42712,,
2017,1,19,13:00,UTC,0,12,1.8,49329,,
2017,1,19,14:00,UTC,0,12,2,46262,,
2017,1,19,15:00,UTC,0,12,2.4,50000,,
2017,1,19,16:00,UTC,0,12,2.1,49099,,
2017,1,19,17:00,UTC,0,12,2.3,50000,,
2017,1,19,18:00,UTC,0,12,1.4,50000,,
2017,1,19,19:00,UTC,0,12,1.9,50000,,
2017,1,19,20:00,UTC,0,12,2.6,49669,,
2017,1,19,21:00,UTC,0,11,2,43207,,
2017,1,19,22:00,UTC,0,11,1,48175,,
2017,1,19,23:00,UTC,0,12,0.5,44422,,
2017,1,20,00:00,UTC,0,11,-0.1,38395,,
2017,1,20,01:00,UTC,0,11,-1.1,35728,,
2017,1,20,02:00,UTC,0,11,-1.7,33172,,
2017,1,20,03:00,UTC,0,11,-2.7,38470,,
2017,1,20,04:00,UTC,0,11,-2.7,35729,,
2017,1,20,05:00,UTC,0,11,-3.5,32194,,
2017,1,20,06:00,UTC,0,11,-3.9,30865,,
2017,1,20,07:00,UTC,0,12,-4,27130,,
2017,1,20,08:00,UTC,0,11,-3.4,25265,,
2017,1,20,09:00,UTC,0,11,-3.3,24913,,
2017,1,20,10:00,UTC,0,12,-2,23817,,
2017,1,20,11:00,UTC,0,12,-1.3,20513,,
2017,1,20,12:00,UTC,0,12,-1.2,3603,,
2017,1,20,13:00,UTC,0.3,11,-1.1,4153,,
2017,1,20,14:00,UTC,0,12,-0.9,12540,,
2017,1,20,15:00,UTC,0,11,-0.8,4962,,
2017,1,20,16:00,UTC,0.3,12,-0.8,3115,,
2017,1,20,17:00,UTC,0,12,-0.9,8237,,
2017,1,20,18:00,UTC,0,12,-0.1,18358,,
2017,1,20,19:00,UTC,0,12,-0.2,21540,,
2017,1,20,20:00,UTC,0,12,-0.3,36496,,
2017,1,20,21:00,UTC,0,12,-1.8,28040,,
2017,1,20,22:00,UTC,0,11,-2.2,30513,,
