Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Näkyvyys (m),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2019,1,11,23:00,UTC,0,29,0.3,47821,,
2019,1,12,00:00,UTC,0,29,-0.2,43945,,
2019,1,12,01:00,UTC,0,29,-0.4,39974,,
2019,1,12,02:00,UTC,0,29,-1.2,47390,,
2019,1,12,03:00,UTC,0,29,-1.5,44803,,
2019,1,12,04:00,UTC,0,29,-1.9,41930,,
2019,1,12,05:00,UTC,0,29,-2.4,41781,,
2019,1,12,06:00,UTC,0,29,-2.7,42730,,
2019,1,12,07:00,UTC,0,29,-2.9,42912,,
2019,1,12,08:00,UTC,0,29,-3,43694,,
2019,1,12,09:00,UTC,0,29,-2.7,48467,,
2019,1,12,10:00,UTC,0,29,-2,43002,,
2019,1,12,11:00,UTC,0,29,-1.8,49310,,
2019,1,12,12:00,UTC,0,29,-2,50000,,
2019,1,12,13:00,UTC,0,29,-3.1,49183,,
2019,1,12,14:00,UTC,0,29,-3.8,44751,,
2019,1,12,15:00,UTC,0,29,-4.4,44048,,
2019,1,12,16:00,UTC,0,29,-6.1,33856,,
2019,1,12,17:00,UTC,0,29,-7.7,27761,,
2019,1,12,18:00,UTC,0,29,-8.5,42559,,
2019,1,12,19:00,UTC,0,29,-7,45431,,
2019,1,12,20:00,UTC,0,29,-10,35789,,
2019,1,12,21:00,UTC,0,29,-11.8,40529,,
2019,1,12,22:00,UTC,0,29,-12.6,33381,,
2019,1,12,23:00,UTC,0,29,-12.9,27097,,
2019,1,13,00:00,UTC,0,29,-13.3,21325,,
2019,1,13,01:00,UTC,0,29,-13.5,22635,,
2019,1,13,02:00,UTC,0,29,-13.3,28992,,
2019,1,13,03:00,UTC,0,29,-13,26203,,
2019,1,13,04:00,UTC,0,29,-12.9,25165,,
2019,1,13,05:00,UTC,0,29,-11.6,31656,,
2019,1,13,06:00,UTC,0,29,-11.2,32387,,
2019,1,13,07:00,UTC,0,29,-10.9,12684,,
2019,1,13,08:00,UTC,0,29,-10.8,30124,,
2019,1,13,09:00,UTC,0,29,-9.6,20113,,
2019,1,13,10:00,UTC,0,29,-8.4,21200,,
2019,1,13,11:00,UTC,0,29,-7.3,9760,,
2019,1,13,12:00,UTC,0,29,-6.4,20510,,
2019,1,13,13:00,UTC,0,29,-5.9,16927,,
2019,1,13,14:00,UTC,0.5,28,-5.2,3435,,
2019,1,13,15:00,UTC,0.2,29,-5.1,2377,,
2019,1,13,16:00,UTC,0.3,28,-4.8,2765,,
2019,1,13,17:00,UTC,0,29,-4.2,2381,,
2019,1,13,18:00,UTC,0.2,30,-3.7,3297,,
2019,1,13,19:00,UTC,0,30,-3.5,10060,,
2019,1,13,20:00,UTC,0,30,-1.6,11346,,
2019,1,13,21:00,UTC,0,30,-1.6,5646,,
2019,1,13,22:00,UTC,0,29,-1.7,5109,,
2019,1,13,23:00,UTC,0.2,29,-1.8,2305,,
2019,1,14,00:00,UTC,0.3,30,-1.9,2260,,
2019,1,14,01:00,UTC,0.7,31,-1.9,2281,,
2019,1,14,02:00,UTC,0.5,31,-1.8,1502,,
2019,1,14,03:00,UTC,0.7,32,-1.9,2864,,
2019,1,14,04:00,UTC,0.2,32,-1.9,2087,,
2019,1,14,05:00,UTC,0.5,33,-2,3233,,
2019,1,14,06:00,UTC,0.2,33,-2.3,2451,,
2019,1,14,07:00,UTC,0.5,33,-2.2,2161,,
2019,1,14,08:00,UTC,0.4,33,-2.1,2907,,
2019,1,14,09:00,UTC,0.5,33,-2,3336,,
2019,1,14,10:00,UTC,0.2,34,-2.3,4714,,
2019,1,14,11:00,UTC,0,34,-3.3,14777,,
2019,1,14,12:00,UTC,0,34,-3.6,11318,,
2019,1,14,13:00,UTC,0,33,-4.1,14916,,
2019,1,14,14:00,UTC,0,33,-4,43216,,
2019,1,14,15:00,UTC,0,33,-4.3,50000,,
2019,1,14,16:00,UTC,0,33,-4.7,47221,,
2019,1,14,17:00,UTC,0,33,-5.4,50000,,
2019,1,14,18:00,UTC,0,33,-5.9,50000,,
2019,1,14,19:00,UTC,0,33,-6.2,47806,,
2019,1,14,20:00,UTC,0,33,-6.8,49896,,
2019,1,14,21:00,UTC,0,33,-9.8,48628,,
2019,1,14,22:00,UTC,0,33,-12,36116,,
2019,1,14,23:00,UTC,0,33,-10.2,49300,,
2019,1,15,00:00,UTC,0,33,-8.8,43221,,
2019,1,15,01:00,UTC,0,33,-7.7,38528,,
2019,1,15,02:00,UTC,0,32,-9.9,43080,,
2019,1,15,03:00,UTC,0,33,-8.7,49902,,
2019,1,15,04:00,UTC,0,32,-9.1,50000,,
2019,1,15,05:00,UTC,0,32,-9.5,47248,,
2019,1,15,06:00,UTC,0,33,-7.8,40427,,
2019,1,15,07:00,UTC,0,32,-6.7,38652,,
2019,1,15,08:00,UTC,0,32,-6.4,37455,,
2019,1,15,09:00,UTC,0,32,-6.2,33750,,
2019,1,15,10:00,UTC,0,32,-5.9,31580,,
2019,1,15,11:00,UTC,0,32,-5.7,30928,,
2019,1,15,12:00,UTC,0,32,-5.7,36575,,
2019,1,15,13:00,UTC,0,32,-6,38660,,
2019,1,15,14:00,UTC,0,32,-6.2,40778,,
2019,1,15,15:00,UTC,0,32,-6.3,41596,,
2019,1,15,16:00,UTC,0,32,-6.1,33425,,
2019,1,15,17:00,UTC,0,32,-5.9,40211,,
2019,1,15,18:00,UTC,0,32,-5.6,12703,,
2019,1,15,19:00,UTC,0,32,-5.4,14629,,
2019,1,15,20:00,UTC,0,32,-5.2,11738,,
2019,1,15,21:00,UTC,0,32,-5.1,17730,,
2019,1,15,22:00,UTC,0,32,-4.8,29183,,
2019,1,15,23:00,UTC,0,32,-4.6,20352,,
2019,1,16,00:00,UTC,0,32,-4.5,23611,,
2019,1,16,01:00,UTC,0,32,-4.5,50000,,
2019,1,16,02:00,UTC,0,32,-4.3,45578,,
2019,1,16,03:00,UTC,0,32,-4.7,50000,,
2019,1,16,04:00,UTC,0,32,-5.1,50000,,
2019,1,16,05:00,UTC,0,32,-5.1,50000,,
2019,1,16,06:00,UTC,0,32,-5.3,50000,,
2019,1,16,07:00,UTC,0,32,-5.7,42175,,
2019,1,16,08:00,UTC,0,32,-6.3,17588,,
2019,1,16,09:00,UTC,0,32,-6.6,24690,,
2019,1,16,10:00,UTC,0,31,-7.1,50000,,
2019,1,16,11:00,UTC,0,31,-7.6,50000,,
2019,1,16,12:00,UTC,0,31,-7.7,49602,,
2019,1,16,13:00,UTC,0,31,-8.4,50000,,
2019,1,16,14:00,UTC,0,31,-9.7,50000,,
2019,1,16,15:00,UTC,0,31,-12,50000,,
2019,1,16,16:00,UTC,0,31,-12.4,30625,,
2019,1,16,17:00,UTC,0,31,-12.4,29923,,
2019,1,16,18:00,UTC,0,31,-12.1,39698,,
2019,1,16,19:00,UTC,0,31,-11.4,37892,,
2019,1,16,20:00,UTC,0,31,-11.2,39808,,
2019,1,16,21:00,UTC,0,31,-10.1,36428,,
2019,1,16,22:00,UTC,0,32,-8.2,2512,,
2019,1,16,23:00,UTC,1.3,33,-7.3,885,,
2019,1,17,00:00,UTC,1.6,33,-6.4,610,,
2019,1,17,01:00,UTC,1.1,35,-5.7,606,,
2019,1,17,02:00,UTC,2.3,36,-5.1,453,,
2019,1,17,03:00,UTC,1.7,38,-4.9,592,,
2019,1,17,04:00,UTC,1.4,40,-4.8,1205,,
2019,1,17,05:00,UTC,0.8,41,-4.9,996,,
2019,1,17,06:00,UTC,0,41,-5.2,3248,,
2019,1,17,07:00,UTC,0,41,-5.5,7887,,
2019,1,17,08:00,UTC,0,41,-5.6,2911,,
2019,1,17,09:00,UTC,0,41,-5.9,2108,,
2019,1,17,10:00,UTC,0,41,-6.1,5930,,
2019,1,17,11:00,UTC,0,41,-6.2,4830,,
2019,1,17,12:00,UTC,0.5,42,-6.6,5622,,
2019,1,17,13:00,UTC,0,42,-6.9,16489,,
2019,1,17,14:00,UTC,0,42,-7.2,48544,,
2019,1,17,15:00,UTC,0,42,-7.8,42199,,
2019,1,17,16:00,UTC,0,41,-8.2,9958,,
2019,1,17,17:00,UTC,0.4,41,-8.4,2533,,
2019,1,17,18:00,UTC,1.4,43,-8.6,983,,
2019,1,17,19:00,UTC,0,44,-8.6,3464,,
2019,1,17,20:00,UTC,0,44,-8.7,5433,,
2019,1,17,21:00,UTC,0,44,-8.9,24590,,
2019,1,17,22:00,UTC,0,43,-9.8,50000,,
2019,1,17,23:00,UTC,0,43,-10.6,50000,,
2019,1,18,00:00,UTC,0,43,-10.7,50000,,
2019,1,18,01:00,UTC,0,43,-10.5,12344,,
2019,1,18,02:00,UTC,0,43,-10.4,43493,,
2019,1,18,03:00,UTC,0,42,-9.7,7657,,
2019,1,18,04:00,UTC,0,43,-9.3,4342,,
2019,1,18,05:00,UTC,0,43,-10.6,25224,,
2019,1,18,06:00,UTC,0,43,-10.6,4493,,
2019,1,18,07:00,UTC,0,42,-12.2,33763,,
2019,1,18,08:00,UTC,0,42,-14.2,26429,,
2019,1,18,09:00,UTC,0,42,-14.5,36411,,
2019,1,18,10:00,UTC,0,42,-12.9,39124,,
2019,1,18,11:00,UTC,0,42,-9.6,48385,,
2019,1,18,12:00,UTC,0,42,-9.4,45170,,
2019,1,18,13:00,UTC,0,42,-10.2,44372,,
2019,1,18,14:00,UTC,0,42,-11.8,28891,,
2019,1,18,15:00,UTC,0,42,-12.9,30159,,
2019,1,18,16:00,UTC,0,42,-15.5,17036,,
2019,1,18,17:00,UTC,0,42,-17,33667,,
2019,1,18,18:00,UTC,0,42,-15.9,25257,,
2019,1,18,19:00,UTC,0,42,-15.1,8910,,
2019,1,18,20:00,UTC,0,42,-13.6,19981,,
2019,1,18,21:00,UTC,0,42,-13.6,40436,,
2019,1,18,22:00,UTC,0,42,-14.6,34956,,
2019,1,18,23:00,UTC,0,42,-15.6,6442,,
2019,1,19,00:00,UTC,0,42,-16.2,33340,,
2019,1,19,01:00,UTC,0,42,-17.9,24282,,
2019,1,19,02:00,UTC,0,42,-19,27527,,
2019,1,19,03:00,UTC,0,42,-15.7,12098,,
2019,1,19,04:00,UTC,0,42,-14.3,9254,,
2019,1,19,05:00,UTC,0,42,-13.6,28837,,
2019,1,19,06:00,UTC,0,42,-15.3,23213,,
2019,1,19,07:00,UTC,0,42,-17,28393,,
2019,1,19,08:00,UTC,0,41,-17.7,17686,,
2019,1,19,09:00,UTC,0,42,-15.1,24651,,
2019,1,19,10:00,UTC,0,41,-12.1,23781,,
2019,1,19,11:00,UTC,0,41,-6.5,34973,,
2019,1,19,12:00,UTC,0,41,-6,37004,,
2019,1,19,13:00,UTC,0,41,-5.7,41734,,
2019,1,19,14:00,UTC,0,41,-6.4,41640,,
2019,1,19,15:00,UTC,0,41,-8.2,39947,,
2019,1,19,16:00,UTC,0,41,-7.1,37064,,
2019,1,19,17:00,UTC,0.4,40,-6.5,6632,,
2019,1,19,18:00,UTC,0.7,41,-5.5,1635,,
2019,1,19,19:00,UTC,0.5,44,-4.7,1767,,
2019,1,19,20:00,UTC,0,44,-4,40247,,
2019,1,19,21:00,UTC,0,44,-3.9,43511,,
2019,1,19,22:00,UTC,0,43,-4.1,42917,,
2019,1,19,23:00,UTC,0,43,-5.2,44330,,
2019,1,20,00:00,UTC,0,43,-6.6,47500,,
2019,1,20,01:00,UTC,0,43,-7.1,32420,,
2019,1,20,02:00,UTC,0,43,-5.5,14507,,
2019,1,20,03:00,UTC,0,43,-4.7,10970,,
2019,1,20,04:00,UTC,0,44,-5.6,4006,,
2019,1,20,05:00,UTC,0,44,-6.7,31033,,
2019,1,20,06:00,UTC,0,44,-8,5785,,
2019,1,20,07:00,UTC,0,44,-9.2,4702,,
2019,1,20,08:00,UTC,0,44,-11,34182,,
2019,1,20,09:00,UTC,0,44,-11,50000,,
2019,1,20,10:00,UTC,0,44,-10,45575,,
2019,1,20,11:00,UTC,0,43,-9.5,39049,,
2019,1,20,12:00,UTC,0,44,-9.3,9709,,
2019,1,20,13:00,UTC,0,43,-9.4,9889,,
2019,1,20,14:00,UTC,0,43,-10,3496,,
2019,1,20,15:00,UTC,0,43,-10.8,2864,,
2019,1,20,16:00,UTC,0,43,-12.2,6206,,
2019,1,20,17:00,UTC,0,43,-14,27824,,
