Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Näkyvyys (m),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2017,1,5,20:00,UTC,0,5,-20.5,50000,3.9,2.2
2017,1,5,21:00,UTC,0,5,-21.1,50000,3.6,2.2
2017,1,5,22:00,UTC,0,5,-21.4,50000,3.5,2.5
2017,1,5,23:00,UTC,0,5,-21.5,50000,4.7,3.1
2017,1,6,00:00,UTC,0,5,-21.7,50000,4.4,2.5
2017,1,6,01:00,UTC,0,5,-21.9,50000,4.5,3.1
2017,1,6,02:00,UTC,0,5,-21.7,50000,3.6,2.3
2017,1,6,03:00,UTC,0,5,-21.4,50000,4.6,3.2
2017,1,6,04:00,UTC,0,5,-21.8,50000,4.1,3.4
2017,1,6,05:00,UTC,0,5,-22,50000,4.7,3.4
2017,1,6,06:00,UTC,0,5,-21.6,50000,4.1,3.2
2017,1,6,07:00,UTC,0,5,-21,50000,2.7,2
2017,1,6,08:00,UTC,0,5,-20.9,50000,2.2,1.9
2017,1,6,09:00,UTC,0,5,-19.8,50000,2.1,1.8
2017,1,6,10:00,UTC,0,5,-18.7,50000,1.7,1.1
2017,1,6,11:00,UTC,0,4,-18.6,50000,1.2,0.7
2017,1,6,12:00,UTC,0,4,-17.4,50000,1.4,1
2017,1,6,13:00,UTC,0,4,-17.5,50000,0.9,0.6
2017,1,6,14:00,UTC,0,4,-18.1,50000,2.1,1.6
2017,1,6,15:00,UTC,0,4,-18.1,49491,3.4,2.6
2017,1,6,16:00,UTC,0,4,-17.7,38782,3.7,2.8
2017,1,6,17:00,UTC,0,4,-17.4,4946,3.7,2.7
2017,1,6,18:00,UTC,0,4,-15.6,10297,4.7,2.8
2017,1,6,19:00,UTC,0,5,-15.6,1097,5.2,3.2
2017,1,6,20:00,UTC,0,5,-12.1,5606,5.7,3.2
2017,1,6,21:00,UTC,0,5,-10.1,3045,6.4,3.7
2017,1,6,22:00,UTC,0,5,-9,8426,6.8,3.8
2017,1,6,23:00,UTC,0,5,-8.8,5091,7.6,3.6
2017,1,7,00:00,UTC,0,6,-8,10143,6.4,3.6
2017,1,7,01:00,UTC,0,5,-6.8,5965,10,4.9
2017,1,7,02:00,UTC,0,5,-6.2,5462,9.5,5.4
2017,1,7,03:00,UTC,0,5,-5.8,5947,10.2,5.9
2017,1,7,04:00,UTC,0,5,-5.8,9935,13.2,6.2
2017,1,7,05:00,UTC,0.7,5,-6.1,715,12.6,6.8
2017,1,7,06:00,UTC,0.2,6,-6.2,699,10.8,5.4
2017,1,7,07:00,UTC,1.5,8,-5.7,315,10.4,6
2017,1,7,08:00,UTC,1.2,9,-5.4,502,9.8,4.9
2017,1,7,09:00,UTC,0.5,10,-4.9,1528,10.2,4.1
2017,1,7,10:00,UTC,0.9,10,-3.9,554,9.4,4.8
2017,1,7,11:00,UTC,0.5,11,-3.1,4805,11.8,6.4
2017,1,7,12:00,UTC,0,11,-2.8,4699,10,4.8
2017,1,7,13:00,UTC,0.5,10,-2.4,1617,6.5,3.4
2017,1,7,14:00,UTC,0,11,-2.3,11788,6.4,2.7
2017,1,7,15:00,UTC,0,10,-2.2,2508,3.7,2.1
2017,1,7,16:00,UTC,0,10,-2.2,21393,4.8,2.2
2017,1,7,17:00,UTC,0,10,-2.2,2456,3.2,1.7
2017,1,7,18:00,UTC,0,10,-2.4,21340,3.2,1.7
2017,1,7,19:00,UTC,0,10,-2.2,19903,3.1,1.6
2017,1,7,20:00,UTC,0,10,-2.3,19175,3.3,1.9
2017,1,7,21:00,UTC,0,10,-2.3,16302,4.6,1.9
2017,1,7,22:00,UTC,0,10,-2.3,7383,3.4,2
2017,1,7,23:00,UTC,0,10,-2.3,6258,4.3,2.1
2017,1,8,00:00,UTC,0,10,-2.4,6129,5.2,2.5
2017,1,8,01:00,UTC,0,10,-2.4,10377,5.5,2.7
2017,1,8,02:00,UTC,0,10,-2.3,11519,4.6,2.3
2017,1,8,03:00,UTC,0,10,-2.1,7206,4.3,2.1
2017,1,8,04:00,UTC,0,10,-1.9,8823,3.2,1.9
2017,1,8,05:00,UTC,0,10,-1.7,5592,4.4,2.3
2017,1,8,06:00,UTC,0,10,-1.6,11307,3.4,1.9
2017,1,8,07:00,UTC,0,10,-1.5,7195,3.7,2.1
2017,1,8,08:00,UTC,0,10,-1.3,7509,2.9,1.7
2017,1,8,09:00,UTC,0,10,-1,8045,5,2.2
2017,1,8,10:00,UTC,0,10,-1.3,8905,5.5,2.8
2017,1,8,11:00,UTC,0,9,-1.4,12445,7,2.6
2017,1,8,12:00,UTC,0,9,-1.3,18380,6.4,2.6
2017,1,8,13:00,UTC,0,9,-1.1,13351,4.8,2.4
2017,1,8,14:00,UTC,0,9,-1.4,13832,5.2,2.5
2017,1,8,15:00,UTC,0,9,-1.7,19318,5.9,3
2017,1,8,16:00,UTC,0,9,-1.5,21793,5.9,3.3
2017,1,8,17:00,UTC,0,9,-0.9,20880,9.1,4.4
2017,1,8,18:00,UTC,0,9,-0.5,20486,8.5,4.6
2017,1,8,19:00,UTC,0,9,-0.4,23906,9.1,4
2017,1,8,20:00,UTC,0,9,-0.3,21171,8.5,4
2017,1,8,21:00,UTC,0,9,-0.1,2865,7.3,3.6
2017,1,8,22:00,UTC,0,9,-0.1,8111,7.2,3.9
2017,1,8,23:00,UTC,0,9,-0.1,12109,6.3,3.5
2017,1,9,00:00,UTC,0,9,-0.4,14020,8.1,3.7
2017,1,9,01:00,UTC,0,9,-0.8,16874,6.6,3.4
2017,1,9,02:00,UTC,0,9,-1.1,15558,6.2,2.9
2017,1,9,03:00,UTC,0,9,-1.4,18930,6.6,3.6
2017,1,9,04:00,UTC,0,9,-1.6,19522,6.7,2.3
2017,1,9,05:00,UTC,0,8,-1.6,19353,3.7,2
2017,1,9,06:00,UTC,0,8,-1.7,18566,5.2,2.9
2017,1,9,07:00,UTC,0,9,-1.7,14226,5.9,3.1
2017,1,9,08:00,UTC,0,9,-1.4,11889,4,1.6
2017,1,9,09:00,UTC,0,9,-1,9728,6,2.9
2017,1,9,10:00,UTC,0,10,-0.7,10085,7.4,2.7
2017,1,9,11:00,UTC,0,10,-0.4,11086,5.6,2.4
2017,1,9,12:00,UTC,0,10,-0.2,13856,6.6,2.8
2017,1,9,13:00,UTC,0,10,-0.2,12449,5.9,2.6
2017,1,9,14:00,UTC,0,10,-0.2,9977,7.1,3.2
2017,1,9,15:00,UTC,0,10,0,3839,5.7,2.8
2017,1,9,16:00,UTC,0,10,0.1,2096,5.7,3
2017,1,9,17:00,UTC,0,11,0.2,821,7.9,3.5
2017,1,9,18:00,UTC,0,9,0.3,4908,8.4,4.2
2017,1,9,19:00,UTC,0,9,0.5,5636,8,4.5
2017,1,9,20:00,UTC,0,9,0.6,12323,10.6,5
2017,1,9,21:00,UTC,0,9,0.7,4351,8.1,4.5
2017,1,9,22:00,UTC,0,8,0.6,9515,10.8,4.3
2017,1,9,23:00,UTC,0,8,0.6,11329,7.7,3.8
2017,1,10,00:00,UTC,0,8,0.7,8873,8.9,3.6
2017,1,10,01:00,UTC,0,8,0.8,3666,8.2,3.5
2017,1,10,02:00,UTC,0,8,0.9,2495,6.6,3.1
2017,1,10,03:00,UTC,0.2,8,1,1236,6,3.4
2017,1,10,04:00,UTC,0,8,1.1,948,6.6,3.4
2017,1,10,05:00,UTC,0,8,1.2,910,6.5,3.4
2017,1,10,06:00,UTC,0,7,1.4,2244,7.6,3.9
2017,1,10,07:00,UTC,0,6,1.4,3095,7.1,3.9
2017,1,10,08:00,UTC,0,7,1.2,6638,9.9,5.1
2017,1,10,09:00,UTC,0,7,1.1,7800,8.3,4.5
2017,1,10,10:00,UTC,0,6,1.2,11100,7.2,3.7
2017,1,10,11:00,UTC,0,6,1.1,10675,8.3,4.3
2017,1,10,12:00,UTC,0,6,0.9,6778,11.5,4.9
2017,1,10,13:00,UTC,0,6,0.6,12445,9.9,5.2
2017,1,10,14:00,UTC,0,6,0.5,6679,15.5,6.4
2017,1,10,15:00,UTC,0,6,0.4,2915,9.5,4.8
2017,1,10,16:00,UTC,0,6,0.2,5480,13.5,5.4
2017,1,10,17:00,UTC,0,6,0.2,6744,8.2,4.2
2017,1,10,18:00,UTC,0,6,0.2,5523,8.5,4.4
2017,1,10,19:00,UTC,0,5,0.1,4982,9.7,4.8
2017,1,10,20:00,UTC,0,5,0,5163,8.4,4.6
2017,1,10,21:00,UTC,0,5,0,7021,10,5.5
2017,1,10,22:00,UTC,0,5,0,6347,11.1,5.4
2017,1,10,23:00,UTC,0,5,0,7030,10.4,5.2
2017,1,11,00:00,UTC,0,5,-0.2,10386,9.1,4.3
2017,1,11,01:00,UTC,0,5,-0.3,13165,11.6,5.8
2017,1,11,02:00,UTC,0,5,-0.3,11760,11.4,5.5
2017,1,11,03:00,UTC,0,5,-0.4,8730,9.9,5.2
2017,1,11,04:00,UTC,0,5,-1,6527,9,4.4
2017,1,11,05:00,UTC,0,5,-1.1,5782,12.4,6.1
2017,1,11,06:00,UTC,0,5,-0.8,6054,13.8,6.4
2017,1,11,07:00,UTC,0,5,-0.6,6352,13.2,6.9
2017,1,11,08:00,UTC,0,5,-0.6,5597,11.2,5.9
2017,1,11,09:00,UTC,0,5,-0.9,6584,14.2,7.6
2017,1,11,10:00,UTC,0,5,-1.2,6522,13.7,6.7
2017,1,11,11:00,UTC,0,5,-1.4,6520,12.2,6.3
2017,1,11,12:00,UTC,0,5,-1.8,6677,13.2,5.8
2017,1,11,13:00,UTC,0,5,-2.8,8065,13.2,6.1
2017,1,11,14:00,UTC,0,5,-2.8,10426,9.9,5
2017,1,11,15:00,UTC,0,5,-3.1,11512,12,4.6
2017,1,11,16:00,UTC,0,5,-3.8,13407,8.5,4.3
2017,1,11,17:00,UTC,0,5,-3.9,14318,8,4.5
2017,1,11,18:00,UTC,0,5,-4.2,12898,13.4,6.9
2017,1,11,19:00,UTC,0,5,-4.8,14820,11,6
2017,1,11,20:00,UTC,0,5,-4.7,20151,10.1,5
2017,1,11,21:00,UTC,0,5,-4.6,27275,8.6,4.6
2017,1,11,22:00,UTC,0,5,-4.1,32779,11.4,6.2
2017,1,11,23:00,UTC,0,5,-3.8,36994,13.4,6.8
2017,1,12,00:00,UTC,0,5,-3.6,32274,13.5,5.8
2017,1,12,01:00,UTC,0,5,-3.7,36928,11.7,6.2
2017,1,12,02:00,UTC,0,5,-4,34478,12.5,6.5
2017,1,12,03:00,UTC,0,5,-3.9,,,
2017,1,12,04:00,UTC,0,5,-3.9,,,
2017,1,12,05:00,UTC,0,5,-4.2,1452,12.7,6.1
2017,1,12,06:00,UTC,0,5,-4.7,1433,14.8,6.6
2017,1,12,07:00,UTC,1.2,5,-5.2,772,12,6.2
2017,1,12,08:00,UTC,0,5,-4.9,8734,12.8,6.1
2017,1,12,09:00,UTC,0,6,-4.9,6937,10.7,5.3
2017,1,12,10:00,UTC,0,6,-4.4,16379,13,6.3
2017,1,12,11:00,UTC,0,6,-4.1,12871,7.5,3.9
2017,1,12,12:00,UTC,1.2,7,-4.2,774,8.9,4.5
2017,1,12,13:00,UTC,3.2,8,-4.2,134,9,4.4
2017,1,12,14:00,UTC,0,11,-4,2078,9.6,5.2
2017,1,12,15:00,UTC,0.7,12,-4,1782,7.7,3.6
2017,1,12,16:00,UTC,0,12,-3.7,1623,8,3.8
2017,1,12,17:00,UTC,0.2,15,-3.7,1256,7.8,4.1
2017,1,12,18:00,UTC,0.2,15,-3.4,755,7.6,3.3
2017,1,12,19:00,UTC,0,16,-3.1,5267,7.9,3.7
2017,1,12,20:00,UTC,0,16,-2.9,6567,5.2,2.5
2017,1,12,21:00,UTC,0,16,-2.7,6450,6.6,3.1
2017,1,12,22:00,UTC,0,15,-2.4,4302,7.1,3.5
2017,1,12,23:00,UTC,2.2,15,-2.4,260,5.9,3.4
2017,1,13,00:00,UTC,2.5,19,-2.2,391,6.7,4
2017,1,13,01:00,UTC,0.4,19,-1.5,622,7.5,3.5
2017,1,13,02:00,UTC,0.7,20,-1,2202,7,3.5
2017,1,13,03:00,UTC,1,19,-0.6,1545,4.6,2.7
2017,1,13,04:00,UTC,0.8,20,0,1544,6.9,3.5
2017,1,13,05:00,UTC,0,20,-0.1,7056,5.1,2.6
2017,1,13,06:00,UTC,0,19,0.1,3252,6.4,3.5
2017,1,13,07:00,UTC,0,19,0.2,3314,7.2,3.6
2017,1,13,08:00,UTC,0.4,20,0.2,4545,6.3,3.5
2017,1,13,09:00,UTC,0,20,0.3,4778,5.9,3.4
2017,1,13,10:00,UTC,6,20,0.1,632,9.2,4.8
2017,1,13,11:00,UTC,1.7,20,0.1,1158,6.7,3.4
2017,1,13,12:00,UTC,0.5,21,0.2,4190,7.1,3.8
2017,1,13,13:00,UTC,0,21,0.3,8278,8.8,4.6
2017,1,13,14:00,UTC,0,21,0.3,3240,9.2,4.7
2017,1,13,15:00,UTC,0,20,0.3,8886,10.4,5.1
2017,1,13,16:00,UTC,0,20,0.3,7321,7.9,4.3
2017,1,13,17:00,UTC,0,20,0.3,7919,8.6,4
2017,1,13,18:00,UTC,0,20,0.3,8780,11.4,5.2
2017,1,13,19:00,UTC,0,20,0.3,4044,8.5,4.4
2017,1,13,20:00,UTC,0.4,20,0.2,2920,7.5,4.1
2017,1,13,21:00,UTC,0,20,0.2,6906,6.7,3.9
2017,1,13,22:00,UTC,0,19,0.2,4445,5.5,3
2017,1,13,23:00,UTC,0,19,0.1,5297,7.6,3.5
2017,1,14,00:00,UTC,0,19,0,5813,5.3,3
2017,1,14,01:00,UTC,0,19,0,3768,4.7,2.3
2017,1,14,02:00,UTC,0,19,-0.1,3423,3.1,1.8
2017,1,14,03:00,UTC,0,19,-0.1,3143,2.7,1.3
2017,1,14,04:00,UTC,0,19,-0.2,2845,2.6,1.3
2017,1,14,05:00,UTC,0,19,-0.2,2919,3.1,1.7
2017,1,14,06:00,UTC,0,18,-0.2,2609,2.4,1.6
2017,1,14,07:00,UTC,0,18,-0.2,2513,2.4,1.5
2017,1,14,08:00,UTC,0,19,-0.2,2370,2.7,1.6
2017,1,14,09:00,UTC,0,19,0,1832,1.8,0.8
2017,1,14,10:00,UTC,0,19,0.2,1942,2.4,1.3
2017,1,14,11:00,UTC,0,19,0.3,2220,3.6,2
2017,1,14,12:00,UTC,0,19,0.2,1676,4.4,2.5
2017,1,14,13:00,UTC,0,18,0.1,3063,2.4,1.3
2017,1,14,14:00,UTC,0,18,0,1545,2.3,1
2017,1,14,15:00,UTC,0,18,-0.1,366,0,0
2017,1,14,16:00,UTC,0,17,-0.2,1764,0,0
2017,1,14,17:00,UTC,0,17,-0.4,4757,1.3,0.9
2017,1,14,18:00,UTC,0,18,-0.7,9308,1.6,0.9
2017,1,14,19:00,UTC,0,17,-0.7,8023,1.9,1.2
2017,1,14,20:00,UTC,0,18,-0.9,12554,1.4,0.8
2017,1,14,21:00,UTC,0,18,-1.1,17594,3,1.7
2017,1,14,22:00,UTC,0,18,-1.3,17480,2.8,1.6
2017,1,14,23:00,UTC,0,18,-1.6,29375,4.3,2.6
2017,1,15,00:00,UTC,0,18,-2.1,35215,4.1,2
2017,1,15,01:00,UTC,0,18,-2.6,39660,2.8,1.6
2017,1,15,02:00,UTC,0,18,-3.3,34554,3.9,2.1
2017,1,15,03:00,UTC,0,18,-3.6,25246,2.8,1.7
2017,1,15,04:00,UTC,0,17,-3.5,19354,3.3,1.7
2017,1,15,05:00,UTC,0,17,-3.3,15763,3.5,1.8
2017,1,15,06:00,UTC,0,17,-3.3,14241,3.4,1.8
2017,1,15,07:00,UTC,0,17,-3.2,10776,3.5,1.8
2017,1,15,08:00,UTC,0,17,-3.2,15490,4.1,2.4
2017,1,15,09:00,UTC,0,17,-2.9,12330,4.3,2.3
2017,1,15,10:00,UTC,0,17,-2.7,19442,3.8,2.2
2017,1,15,11:00,UTC,0,17,-2.9,19291,5.1,3
2017,1,15,12:00,UTC,0,16,-3.3,22620,4.6,2.5
2017,1,15,13:00,UTC,0,16,-3.7,37571,5,2.5
2017,1,15,14:00,UTC,0,16,-4.1,30574,4,2.1
2017,1,15,15:00,UTC,0,16,-4.8,16177,5,3.1
2017,1,15,16:00,UTC,0,17,-5.2,27355,4.7,2.3
2017,1,15,17:00,UTC,0,17,-5.7,37843,5.2,3.3
2017,1,15,18:00,UTC,0,17,-6.3,41580,4.7,2.7
2017,1,15,19:00,UTC,0,17,-6.5,41715,3,1.6
2017,1,15,20:00,UTC,0,17,-7.2,41732,3.4,1.7
2017,1,15,21:00,UTC,0,17,-7.5,42713,5.5,2.7
2017,1,15,22:00,UTC,0,17,-7.3,6192,2.1,1.2
2017,1,15,23:00,UTC,0,17,-6.8,11222,3.2,1.3
2017,1,16,00:00,UTC,0,17,-6.5,10836,5.4,2.3
2017,1,16,01:00,UTC,0,17,-6.1,35764,4.2,1.8
2017,1,16,02:00,UTC,0,17,-5.8,34157,1.4,0.5
2017,1,16,03:00,UTC,0,17,-5.6,29200,1.8,1
2017,1,16,04:00,UTC,0,17,-5.4,27575,1.5,0.9
2017,1,16,05:00,UTC,0,17,-5.3,30317,1.3,0.7
2017,1,16,06:00,UTC,0,17,-5.2,30255,1.3,0.7
2017,1,16,07:00,UTC,0,17,-5,20885,1,0.6
2017,1,16,08:00,UTC,0,17,-4.8,19656,1.1,0.6
2017,1,16,09:00,UTC,0,17,-4.4,19033,1.3,0.7
2017,1,16,10:00,UTC,0,17,-3.9,20406,1.5,0.8
2017,1,16,11:00,UTC,0,16,-3.5,22279,1.5,0.7
2017,1,16,12:00,UTC,0,16,-3.4,27911,2.4,1.3
2017,1,16,13:00,UTC,0,16,-3.6,23531,0.9,0.6
2017,1,16,14:00,UTC,0,16,-3.9,24045,1.1,0.7
2017,1,16,15:00,UTC,0,17,-4.3,24328,1.6,1.1
2017,1,16,16:00,UTC,0,17,-4.5,20720,3.1,1.8
2017,1,16,17:00,UTC,0,17,-4.5,18956,1,0.6
2017,1,16,18:00,UTC,0,17,-4.3,19608,1.5,0.6
2017,1,16,19:00,UTC,0,17,-4.5,11994,1.9,1.1
2017,1,16,20:00,UTC,0,17,-4.6,12432,2.4,1.3
2017,1,16,21:00,UTC,0,16,-5,19117,2.8,1.1
2017,1,16,22:00,UTC,0,17,-5.6,28435,1.8,1.1
2017,1,16,23:00,UTC,0,16,-5.7,21376,3.3,1.5
2017,1,17,00:00,UTC,0,16,-5.8,10173,2.5,1.2
2017,1,17,01:00,UTC,0,16,-6.2,15780,3.3,1.7
2017,1,17,02:00,UTC,0,16,-6.5,30143,1.7,0.9
2017,1,17,03:00,UTC,0,17,-6.7,38564,1.5,0.6
2017,1,17,04:00,UTC,0,16,-6.9,33140,1.9,1.1
2017,1,17,05:00,UTC,0,16,-7,13952,2.5,1.3
2017,1,17,06:00,UTC,0,16,-7.1,10683,2.9,1.5
2017,1,17,07:00,UTC,0,16,-6.8,7138,2.2,1.1
2017,1,17,08:00,UTC,0,16,-6.5,6488,1.6,0.9
2017,1,17,09:00,UTC,0,16,-6.2,7459,2.2,1.4
2017,1,17,10:00,UTC,0,16,-5.9,16454,2.1,1
2017,1,17,11:00,UTC,0,16,-5.5,15592,2.7,1.5
2017,1,17,12:00,UTC,0,16,-5,12312,2.6,1.7
2017,1,17,13:00,UTC,0,16,-4.5,19795,2,1.2
2017,1,17,14:00,UTC,0,16,-4.6,15184,3.7,2.3
2017,1,17,15:00,UTC,0,16,-4.5,18546,3.4,2.2
2017,1,17,16:00,UTC,0,16,-3,18242,6,2.9
2017,1,17,17:00,UTC,0,15,-2.8,26681,5.2,2.9
