Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Näkyvyys (m),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2017,1,8,02:00,UTC,0,12,-1.6,5101,5.5,3.7
2017,1,8,03:00,UTC,0,12,-1.5,4199,4.1,2.9
2017,1,8,04:00,UTC,0,12,-1.3,7887,6.1,4.3
2017,1,8,05:00,UTC,0,12,-1.1,7359,4.5,2.9
2017,1,8,06:00,UTC,0,12,-0.9,5696,5.7,3.4
2017,1,8,07:00,UTC,0,12,-0.6,11849,5.3,2.9
2017,1,8,08:00,UTC,0,12,-0.5,14410,3.4,2.5
2017,1,8,09:00,UTC,0,12,-0.4,15875,3.8,2.9
2017,1,8,10:00,UTC,0,12,-0.9,9956,5.6,4.1
2017,1,8,11:00,UTC,0,11,-1.1,20253,8.5,5.1
2017,1,8,12:00,UTC,0,11,0,28939,6,4
2017,1,8,13:00,UTC,0,11,0.5,22516,5.2,3.9
2017,1,8,14:00,UTC,0,11,0.4,25098,4.1,2.6
2017,1,8,15:00,UTC,0,11,0.4,32536,7.3,4.9
2017,1,8,16:00,UTC,0,11,0.5,35433,7.7,5
2017,1,8,17:00,UTC,0,11,1.4,34364,11.7,6.3
2017,1,8,18:00,UTC,0,11,1.4,37049,10.6,7.1
2017,1,8,19:00,UTC,0,11,1.5,38178,10.5,7.4
2017,1,8,20:00,UTC,0,11,1.5,36089,9.5,6
2017,1,8,21:00,UTC,0,11,1.8,32570,10.3,6.4
2017,1,8,22:00,UTC,0,11,1.3,15014,7.1,4.5
2017,1,8,23:00,UTC,0,11,1.2,34524,9.2,6.3
2017,1,9,00:00,UTC,0,11,1,25454,8.2,5.3
2017,1,9,01:00,UTC,0,11,0.5,38887,9.8,6.1
2017,1,9,02:00,UTC,0,11,0.1,37136,9.2,6.1
2017,1,9,03:00,UTC,0,11,-0.2,38039,6,3.4
2017,1,9,04:00,UTC,0,11,-0.4,36774,6.6,4.3
2017,1,9,05:00,UTC,0,11,-0.5,33218,5.9,3.5
2017,1,9,06:00,UTC,0,11,-0.6,35688,5.9,3.8
2017,1,9,07:00,UTC,0,11,-0.6,26427,8.5,6
2017,1,9,08:00,UTC,0,11,-0.3,25665,6.2,3.7
2017,1,9,09:00,UTC,0,11,0.1,26017,6.5,4.3
2017,1,9,10:00,UTC,0,11,0.6,24165,7.1,4.1
2017,1,9,11:00,UTC,0,11,0.8,27876,5.8,3.8
2017,1,9,12:00,UTC,0,11,0.9,26003,5.6,3.8
2017,1,9,13:00,UTC,0,11,0.9,26426,9.8,5.9
2017,1,9,14:00,UTC,0,11,1.2,23226,9.6,5.9
2017,1,9,15:00,UTC,0,10,1.4,,7.6,4.7
2017,1,9,16:00,UTC,0,10,1.6,,8.5,5
2017,1,9,17:00,UTC,0,10,1.8,,8.8,5.6
2017,1,9,18:00,UTC,0,10,2,,11,6.5
2017,1,9,19:00,UTC,0,10,2,,8.3,5
2017,1,9,20:00,UTC,0,9,2.1,,10.8,6.5
2017,1,9,21:00,UTC,0,9,1.7,,8.8,5.1
2017,1,9,22:00,UTC,0,9,1.8,,11.3,7.2
2017,1,9,23:00,UTC,0,9,1.8,,10.1,6.3
2017,1,10,00:00,UTC,0,9,2,,9.5,6
2017,1,10,01:00,UTC,0,9,2,,9.2,5.6
2017,1,10,02:00,UTC,0,9,2.3,,11.4,6.3
2017,1,10,03:00,UTC,0,8,2.4,,10.1,6.3
2017,1,10,04:00,UTC,0.3,8,2.4,,10,6.2
2017,1,10,05:00,UTC,0,8,2.5,10108,8.1,5.6
2017,1,10,06:00,UTC,0,8,2.9,21772,9.6,6.4
2017,1,10,07:00,UTC,0,8,3,22085,8.9,5.7
2017,1,10,08:00,UTC,0,7,3,45729,13.5,7.9
2017,1,10,09:00,UTC,0,7,2.7,10738,8.9,6.3
2017,1,10,10:00,UTC,0,7,2.7,24282,9.6,6.2
2017,1,10,11:00,UTC,0,7,2.7,31338,12.6,8.2
2017,1,10,12:00,UTC,0,6,2.4,11566,11.1,6.8
2017,1,10,13:00,UTC,0,6,2,16162,11.8,6.8
2017,1,10,14:00,UTC,0,6,1.6,,10.9,5.2
2017,1,10,15:00,UTC,0,6,1.9,,13.2,8.2
2017,1,10,16:00,UTC,0,6,1.8,15408,13.2,6.5
2017,1,10,17:00,UTC,0,6,1.4,11999,11,7.1
2017,1,10,18:00,UTC,0,5,1,11592,10.7,6.1
2017,1,10,19:00,UTC,0,5,0.9,9895,10.4,7
2017,1,10,20:00,UTC,0,5,0.8,8800,11.6,8
2017,1,10,21:00,UTC,0,5,0.9,10406,10.1,6.2
2017,1,10,22:00,UTC,0,5,0.7,8693,11.2,6.8
2017,1,10,23:00,UTC,0,5,0.6,10724,13.6,7.8
2017,1,11,00:00,UTC,0,5,0.6,16460,13.4,8
2017,1,11,01:00,UTC,0,5,0.6,18729,11.7,7.2
2017,1,11,02:00,UTC,0,5,0.4,13923,13.4,7.7
2017,1,11,03:00,UTC,0,5,0,11071,14,7.9
2017,1,11,04:00,UTC,0,5,-0.6,9558,13.8,8.3
2017,1,11,05:00,UTC,0,5,-0.6,8223,17.3,7.7
2017,1,11,06:00,UTC,0,5,-0.2,8793,15.2,8.8
2017,1,11,07:00,UTC,0,5,-0.3,8000,13.8,7.6
2017,1,11,08:00,UTC,0,5,-0.2,7436,14,8.6
2017,1,11,09:00,UTC,0,5,-0.7,7562,13.3,7.3
2017,1,11,10:00,UTC,0,5,-1.1,6001,15.3,9.1
2017,1,11,11:00,UTC,0,5,-1.3,7546,15.5,9.6
2017,1,11,12:00,UTC,0,5,-1.8,8555,15.9,9.3
2017,1,11,13:00,UTC,0,5,-2,11890,15.4,10
2017,1,11,14:00,UTC,0,5,-1.9,13263,13.4,8.7
2017,1,11,15:00,UTC,0,5,-2,,10.3,5.7
2017,1,11,16:00,UTC,0,5,-2.3,,13.4,7.7
2017,1,11,17:00,UTC,0,5,-2.6,,13.2,8
2017,1,11,18:00,UTC,0,5,-3.4,,15.1,7.5
2017,1,11,19:00,UTC,0,5,-3.4,,14.5,8.1
2017,1,11,20:00,UTC,0,5,-3,,14.9,7.8
2017,1,11,21:00,UTC,0,5,-3,,16.4,9.2
2017,1,11,22:00,UTC,0,5,-2.6,,16.8,7.4
2017,1,11,23:00,UTC,0,5,-2.3,,14.8,8
2017,1,12,00:00,UTC,0,5,-2.1,,15.4,8.4
2017,1,12,01:00,UTC,0,5,-2.3,,14.6,8.4
2017,1,12,02:00,UTC,0,5,-2.8,,19.9,10.1
2017,1,12,03:00,UTC,0,5,-2.9,,16.8,9.1
2017,1,12,04:00,UTC,0,5,-2.8,,17.2,9.8
2017,1,12,05:00,UTC,0,5,-3,30344,15.5,9.2
2017,1,12,06:00,UTC,0,5,-3.3,30859,14.9,8.7
2017,1,12,07:00,UTC,0,5,-3.7,26020,16.1,10.1
2017,1,12,08:00,UTC,0,5,-3.8,21804,17.3,8.7
2017,1,12,09:00,UTC,0.5,5,-3.8,2275,15.8,9.2
2017,1,12,10:00,UTC,0,5,-3.3,22053,15.5,8.6
2017,1,12,11:00,UTC,0,5,-2.9,23427,14.3,9.2
2017,1,12,12:00,UTC,0,5,-2.6,17231,13.9,8.5
2017,1,12,13:00,UTC,0,5,-2.5,11599,11.8,6.6
2017,1,12,14:00,UTC,0,5,-2.6,2693,12.6,6.7
2017,1,12,15:00,UTC,0,5,-2.5,14902,10.5,6.1
2017,1,12,16:00,UTC,0,5,-2.4,6823,10.3,5.8
2017,1,12,17:00,UTC,0,6,-2.3,13015,10.8,6.5
2017,1,12,18:00,UTC,0.3,6,-2.2,7418,10.1,5.8
2017,1,12,19:00,UTC,0,6,-2,10767,9.7,4.5
2017,1,12,20:00,UTC,0,6,-1.8,12491,8.8,4.4
2017,1,12,21:00,UTC,0,6,-1.6,11480,8.7,4.8
2017,1,12,22:00,UTC,0,6,-1.4,12048,9.2,5
2017,1,12,23:00,UTC,0.7,6,-1.6,755,8.9,4.8
2017,1,13,00:00,UTC,0.6,9,-1.2,1280,10.4,5
2017,1,13,01:00,UTC,0,7,-0.6,1979,9.8,6
2017,1,13,02:00,UTC,0.5,7,-0.3,1463,9.7,5.3
2017,1,13,03:00,UTC,1.2,9,0.3,1684,9.9,5.9
2017,1,13,04:00,UTC,1.3,9,0.7,5808,7.9,4.2
2017,1,13,05:00,UTC,0,9,1.5,12638,6,4.1
2017,1,13,06:00,UTC,0,9,1.8,10359,7.3,4.4
2017,1,13,07:00,UTC,0,9,1.9,7571,8.8,5.8
2017,1,13,08:00,UTC,0,8,2.1,15064,9.5,5.6
2017,1,13,09:00,UTC,0,8,2.1,13245,12.6,6.6
2017,1,13,10:00,UTC,0,8,2,19879,9.5,6.3
2017,1,13,11:00,UTC,0,8,1.8,21934,11.1,7.2
2017,1,13,12:00,UTC,0,7,2,22581,10.1,6.3
2017,1,13,13:00,UTC,0,7,1.9,27813,10.8,6.8
2017,1,13,14:00,UTC,0,7,1.7,20157,12.5,7.9
2017,1,13,15:00,UTC,0,7,1.7,24138,11.2,7.2
2017,1,13,16:00,UTC,0,6,1.6,26182,9.3,6.3
2017,1,13,17:00,UTC,0,6,1.6,22419,11,7.2
2017,1,13,18:00,UTC,0,6,1.6,22571,9.7,6.4
2017,1,13,19:00,UTC,0,6,1.6,23344,10.4,6.3
2017,1,13,20:00,UTC,0,6,1.6,23576,7.2,5.2
2017,1,13,21:00,UTC,0,6,1.5,21395,10.6,6.3
2017,1,13,22:00,UTC,0,6,1.4,17975,7.6,4.3
2017,1,13,23:00,UTC,0,6,1.3,20012,9.6,5.9
2017,1,14,00:00,UTC,0,6,0.9,14017,8.6,5.1
2017,1,14,01:00,UTC,0,6,0.9,13886,5.6,3.6
2017,1,14,02:00,UTC,0,6,0.9,12999,4.8,2.8
2017,1,14,03:00,UTC,0,6,0.9,13031,4.3,2.5
2017,1,14,04:00,UTC,0,6,0.8,12658,3.8,2.4
2017,1,14,05:00,UTC,0,6,0.6,12796,2.9,2
2017,1,14,06:00,UTC,0,6,0.7,11714,3.2,2.2
2017,1,14,07:00,UTC,0,6,0.7,11935,4,2.2
2017,1,14,08:00,UTC,0,6,0.9,9948,3.9,2.5
2017,1,14,09:00,UTC,0,6,0.9,9828,3.5,2
2017,1,14,10:00,UTC,0,6,1.2,12456,4.7,3.1
2017,1,14,11:00,UTC,0,6,1.5,14322,5.5,3.4
2017,1,14,12:00,UTC,0,6,1.5,17684,5.2,2.9
2017,1,14,13:00,UTC,1,6,0.8,11122,3.8,2.6
2017,1,14,14:00,UTC,0,6,1.1,14230,3.4,2.4
2017,1,14,15:00,UTC,0,6,1.2,21491,3.5,2.2
2017,1,14,16:00,UTC,0,6,0.3,17542,2.2,1.4
2017,1,14,17:00,UTC,0,6,0.3,16850,2.2,1.2
2017,1,14,18:00,UTC,0,6,0,14113,2.1,1.3
2017,1,14,19:00,UTC,0,6,0.2,12622,1.7,1.1
2017,1,14,20:00,UTC,0,6,0.1,13572,1.6,0.9
2017,1,14,21:00,UTC,0,6,0.1,18311,3.6,2.5
2017,1,14,22:00,UTC,0,6,0,32216,4.6,3.3
2017,1,14,23:00,UTC,0,6,-0.2,32362,3.4,1.7
2017,1,15,00:00,UTC,0,6,-0.5,29734,5.2,3.7
2017,1,15,01:00,UTC,0,6,-0.9,34013,5,3.8
2017,1,15,02:00,UTC,0,6,-1,39369,3.3,2
2017,1,15,03:00,UTC,0,6,-1.3,38337,3.9,2.9
2017,1,15,04:00,UTC,0,6,-1.7,35416,4.4,2.9
2017,1,15,05:00,UTC,0,6,-1.8,35495,4.5,2.9
2017,1,15,06:00,UTC,0,6,-1.9,23336,5,3.5
2017,1,15,07:00,UTC,0,6,-2,18040,4.6,3
2017,1,15,08:00,UTC,0,6,-1.9,21919,4.6,3.5
2017,1,15,09:00,UTC,0,6,-1.9,22270,4.7,3.2
2017,1,15,10:00,UTC,0,6,-1.8,25525,6.3,4.4
2017,1,15,11:00,UTC,0,6,-1.7,34685,5.6,3.9
2017,1,15,12:00,UTC,0,6,-2,19710,6.5,3.6
2017,1,15,13:00,UTC,0,6,-2.1,47012,5,3.2
2017,1,15,14:00,UTC,0,6,-2.7,43636,5.6,4.1
2017,1,15,15:00,UTC,0,6,-3.4,41862,6.3,4.4
2017,1,15,16:00,UTC,0,6,-3.8,42321,5.6,3.7
2017,1,15,17:00,UTC,0,5,-4.5,45309,6.6,4.3
2017,1,15,18:00,UTC,0,5,-4.8,8127,4.2,2.9
2017,1,15,19:00,UTC,0,5,-5.3,23472,3.4,2.2
2017,1,15,20:00,UTC,0,5,-5.9,3799,3.1,2.5
2017,1,15,21:00,UTC,0,5,-6.5,41664,5.6,4.3
2017,1,15,22:00,UTC,0,5,-6.5,43697,5.8,3.4
2017,1,15,23:00,UTC,0,5,-6.9,39111,6,3.8
2017,1,16,00:00,UTC,0,5,-6.5,15490,4.3,2.7
2017,1,16,01:00,UTC,0,5,-6.3,29851,7.3,4.5
2017,1,16,02:00,UTC,0,5,-5.7,30593,3.7,1.6
2017,1,16,03:00,UTC,0,5,-5.4,35830,0,0
2017,1,16,04:00,UTC,0,5,-4.9,34012,1.9,1.2
2017,1,16,05:00,UTC,0,5,-4.4,21904,1.9,1.5
2017,1,16,06:00,UTC,0,5,-4,28218,1.4,1
2017,1,16,07:00,UTC,0,5,-3.7,25645,1.7,0.7
2017,1,16,08:00,UTC,0,5,-3.5,23843,1.4,0.7
2017,1,16,09:00,UTC,0,5,-2.9,27109,1.3,0.6
2017,1,16,10:00,UTC,0,5,-2.5,28219,1.4,1
2017,1,16,11:00,UTC,0,5,-2.2,27647,2.1,1.3
2017,1,16,12:00,UTC,0,5,-2.3,25700,3.6,2.1
2017,1,16,13:00,UTC,0,5,-2.3,29969,2,1.2
2017,1,16,14:00,UTC,0,5,-2.5,25076,1.2,0.7
2017,1,16,15:00,UTC,0,5,-2.7,24708,1.2,0.8
2017,1,16,16:00,UTC,0,5,-2.9,23164,3.6,2.4
2017,1,16,17:00,UTC,0,5,-3.2,22313,1.6,0.9
2017,1,16,18:00,UTC,0,5,-3.1,17360,4.4,2.8
2017,1,16,19:00,UTC,0,5,-3.2,17441,2.2,1.5
2017,1,16,20:00,UTC,0,5,-3.3,17167,1.8,1.5
2017,1,16,21:00,UTC,0,5,-3.3,17275,2.2,1
2017,1,16,22:00,UTC,0,5,-3.4,20134,2.6,1.6
2017,1,16,23:00,UTC,0,5,-3.7,18474,3,1.8
2017,1,17,00:00,UTC,0,6,-4.4,13036,4,2.8
2017,1,17,01:00,UTC,0,5,-4.7,19395,2.4,1.8
2017,1,17,02:00,UTC,0,5,-4.8,10848,2.9,1.8
2017,1,17,03:00,UTC,0,5,-4.9,18681,3.7,2.5
2017,1,17,04:00,UTC,0,5,-5.8,12757,4.5,3.3
2017,1,17,05:00,UTC,0,6,-6.2,10872,2.6,1.7
2017,1,17,06:00,UTC,0,6,-6.2,3758,3.1,1.9
2017,1,17,07:00,UTC,0,6,-6.6,21539,5.3,3.8
2017,1,17,08:00,UTC,0,6,-6.2,13105,1.1,0.6
2017,1,17,09:00,UTC,0,6,-5.6,12678,2.6,1.7
2017,1,17,10:00,UTC,0,6,-5.4,10742,3.5,2.2
2017,1,17,11:00,UTC,0,6,-4.8,19794,2.8,1.6
2017,1,17,12:00,UTC,0,6,-3.9,16822,3.9,2.6
2017,1,17,13:00,UTC,0,6,-3.1,28200,3.5,1.8
2017,1,17,14:00,UTC,0,6,-3,31225,3.4,2.6
2017,1,17,15:00,UTC,0,6,-2.1,34107,6.5,4.1
2017,1,17,16:00,UTC,0,6,-0.9,11088,6.1,3.9
2017,1,17,17:00,UTC,0,6,-1,37264,5.3,3.6
2017,1,17,18:00,UTC,0,6,-0.7,50000,7,4.3
2017,1,17,19:00,UTC,0,6,-0.6,46071,6.3,3.9
