Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Näkyvyys (m),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2017,1,11,14:00,UTC,0,8,-2.6,8600,8,4.2
2017,1,11,15:00,UTC,0,8,-2.7,11290,8.6,3.4
2017,1,11,16:00,UTC,0,8,-3.1,11620,6.8,3
2017,1,11,17:00,UTC,0,7,-3.7,12600,6.4,3
2017,1,11,18:00,UTC,0,7,-4.9,13580,8.2,3.6
2017,1,11,19:00,UTC,0,7,-5.4,15780,6.9,3.3
2017,1,11,20:00,UTC,0,7,-5.7,16310,7,3.3
2017,1,11,21:00,UTC,0,7,-5.8,20500,7.1,3.2
2017,1,11,22:00,UTC,0,7,-5.6,30090,5.6,2.8
2017,1,11,23:00,UTC,0,7,-5.6,35240,6.5,2.9
2017,1,12,00:00,UTC,0,7,-4.7,50000,6.8,3.7
2017,1,12,01:00,UTC,0,7,-4.1,50000,8.2,3.4
2017,1,12,02:00,UTC,0,7,-4,50000,9.4,3.5
2017,1,12,03:00,UTC,0,7,-5,50000,8.1,3.3
2017,1,12,04:00,UTC,0,7,-5,49890,8,3.8
2017,1,12,05:00,UTC,0,8,-4.4,50000,7.2,3.7
2017,1,12,06:00,UTC,0,7,-3.9,50000,12.4,3.9
2017,1,12,07:00,UTC,0,7,-4.1,40870,9.9,4.1
2017,1,12,08:00,UTC,0,7,-4.3,36910,8.1,3.7
2017,1,12,09:00,UTC,0.7,8,-4.7,1300,7.4,3.2
2017,1,12,10:00,UTC,0.8,8,-4.6,1020,8.6,3.4
2017,1,12,11:00,UTC,0.6,9,-4.3,630,6.4,3.3
2017,1,12,12:00,UTC,0,9,-3.8,13570,7.9,3.5
2017,1,12,13:00,UTC,0,9,-3.7,6450,7.1,3.4
2017,1,12,14:00,UTC,0,9,-3.6,14130,7.4,3.3
2017,1,12,15:00,UTC,0,9,-3.5,19470,7,3.1
2017,1,12,16:00,UTC,0,9,-3.5,18630,6.9,3
2017,1,12,17:00,UTC,0,9,-3.4,20120,5.5,2.5
2017,1,12,18:00,UTC,0,9,-3.4,17180,7.4,3
2017,1,12,19:00,UTC,0,9,-3.4,18140,6.2,3
2017,1,12,20:00,UTC,0,9,-3.4,2100,6,2.5
2017,1,12,21:00,UTC,0.5,9,-3.3,2750,5.1,2.3
2017,1,12,22:00,UTC,0,9,-3.2,14690,5.8,2.7
2017,1,12,23:00,UTC,0,9,-3.2,2870,5.3,2.6
2017,1,13,00:00,UTC,0,9,-3.1,12150,4.5,2.2
2017,1,13,01:00,UTC,0,9,-2.9,9050,5.5,2.3
2017,1,13,02:00,UTC,1,10,-3,390,4.8,2.4
2017,1,13,03:00,UTC,1,11,-2.9,770,5.3,2.2
2017,1,13,04:00,UTC,3.8,13,-2.7,280,3.4,1.6
2017,1,13,05:00,UTC,1.9,15,-2.4,590,3.4,1.6
2017,1,13,06:00,UTC,0,15,-2,3460,3.2,1.3
2017,1,13,07:00,UTC,0.5,16,-1.7,2830,2.1,0.8
2017,1,13,08:00,UTC,0,16,-0.8,7180,1.9,0.8
2017,1,13,09:00,UTC,0,16,0.3,6210,4.1,1.5
2017,1,13,10:00,UTC,0,16,0.8,12570,3.2,1.3
2017,1,13,11:00,UTC,0,16,0.8,16580,4.7,1.9
2017,1,13,12:00,UTC,0,16,0.9,40450,5.5,2
2017,1,13,13:00,UTC,1.4,16,0.4,1860,4.5,1.8
2017,1,13,14:00,UTC,0,16,0.6,11580,5.8,2.4
2017,1,13,15:00,UTC,0,16,0.6,13560,4.9,2.1
2017,1,13,16:00,UTC,0.8,15,0.3,1640,3.6,2
2017,1,13,17:00,UTC,0,15,0.4,4460,4.5,2.2
2017,1,13,18:00,UTC,0,15,0.4,8790,4.3,2.1
2017,1,13,19:00,UTC,0,15,0.4,6950,4.4,1.9
2017,1,13,20:00,UTC,0,16,0.4,8540,5.1,2.3
2017,1,13,21:00,UTC,0,16,0.4,12080,5.3,2.3
2017,1,13,22:00,UTC,0,16,0.3,6660,5,2.2
2017,1,13,23:00,UTC,1.6,15,0.1,1170,3.4,1.5
2017,1,14,00:00,UTC,0,16,0.3,9710,5.4,2
2017,1,14,01:00,UTC,0,16,0.1,11290,4.9,1.9
2017,1,14,02:00,UTC,0,16,0,1880,4.7,2.1
2017,1,14,03:00,UTC,0,16,0,10570,3,1.4
2017,1,14,04:00,UTC,0,15,-0.2,10060,3,1.3
2017,1,14,05:00,UTC,0,15,-0.3,10580,3.1,1.3
2017,1,14,06:00,UTC,0,15,-0.4,9030,1.7,0.6
2017,1,14,07:00,UTC,0,15,-0.4,7850,2.2,0.9
2017,1,14,08:00,UTC,0,15,-0.3,6680,2,1.1
2017,1,14,09:00,UTC,0,15,-0.2,6520,2,0.8
2017,1,14,10:00,UTC,0,15,0.1,7610,2.4,1.1
2017,1,14,11:00,UTC,0,15,0.2,7620,2.2,1.1
2017,1,14,12:00,UTC,0,15,0.1,7080,1.8,0.9
2017,1,14,13:00,UTC,0,15,0,6020,2.6,0.9
2017,1,14,14:00,UTC,0,15,-0.9,3230,1.2,0.5
2017,1,14,15:00,UTC,0,15,-1.1,2640,0.6,0
2017,1,14,16:00,UTC,0,15,-1,2720,0.3,0
2017,1,14,17:00,UTC,0,15,-1.1,2490,0.7,0
2017,1,14,18:00,UTC,0,15,-1.7,1950,0.2,0
2017,1,14,19:00,UTC,0,15,-2.9,2880,0.5,0
2017,1,14,20:00,UTC,0,15,-2.8,4210,0.5,0
2017,1,14,21:00,UTC,0,15,-2.9,4600,0.9,0
2017,1,14,22:00,UTC,0,15,-2.9,5570,0.6,0
2017,1,14,23:00,UTC,0,15,-2.9,6300,1.1,0
2017,1,15,00:00,UTC,0,15,-2.1,28920,1.3,0
2017,1,15,01:00,UTC,0,15,-2,34590,1.5,0
2017,1,15,02:00,UTC,0,15,-1.9,30610,1.7,0.5
2017,1,15,03:00,UTC,0,15,-1.9,30910,2,0.6
2017,1,15,04:00,UTC,0,15,-1.8,11470,2.1,0.6
2017,1,15,05:00,UTC,0,15,-1.8,9060,2.9,0.9
2017,1,15,06:00,UTC,0,15,-2,6040,2.6,0.8
2017,1,15,07:00,UTC,0,15,-2,5030,3.8,1.2
2017,1,15,08:00,UTC,0,15,-2.3,2860,4.2,1.4
2017,1,15,09:00,UTC,0,15,-2.4,16850,4.6,1.5
2017,1,15,10:00,UTC,0,15,-2.3,32220,4.1,1.4
2017,1,15,11:00,UTC,0,15,-2.5,47920,4.7,1.5
2017,1,15,12:00,UTC,0,15,-2.8,50000,2.7,1.2
2017,1,15,13:00,UTC,0,14,-3.3,50000,3.2,1.5
2017,1,15,14:00,UTC,0,14,-3.9,50000,3.4,1.3
2017,1,15,15:00,UTC,0,14,-4.4,31540,3.7,1.4
2017,1,15,16:00,UTC,0,14,-4.9,16790,3.7,1.3
2017,1,15,17:00,UTC,0,14,-5.5,50000,1.9,0.8
2017,1,15,18:00,UTC,0,14,-5.7,20020,2,0.9
2017,1,15,19:00,UTC,0,14,-6.2,17180,1.8,0.7
2017,1,15,20:00,UTC,0,14,-6.9,21290,3.4,1.1
2017,1,15,21:00,UTC,0,14,-7.6,43560,3.1,1
2017,1,15,22:00,UTC,0,15,-8.1,37220,1.6,0.6
2017,1,15,23:00,UTC,0,15,-8.3,48640,2.3,1
2017,1,16,00:00,UTC,0,15,-8.1,540,2,0.9
2017,1,16,01:00,UTC,0,15,-7.8,620,1.3,0
2017,1,16,02:00,UTC,0,15,-7.5,1750,0.5,0
2017,1,16,03:00,UTC,0,15,-7.2,10840,0.9,0
2017,1,16,04:00,UTC,0,15,-7.3,15390,0.7,0
2017,1,16,05:00,UTC,0,15,-7.1,8250,0,0
2017,1,16,06:00,UTC,0,15,-6.4,5520,2.5,0.8
2017,1,16,07:00,UTC,0,15,-6.5,21960,2.5,1.1
2017,1,16,08:00,UTC,0,15,-6.6,14080,3,1.4
2017,1,16,09:00,UTC,0,15,-6.9,2640,1.8,0.7
2017,1,16,10:00,UTC,0,15,-6.8,1480,1.7,0.9
2017,1,16,11:00,UTC,0,15,-6.4,9150,1.1,0.5
2017,1,16,12:00,UTC,0,15,-5.9,37440,1.2,0
2017,1,16,13:00,UTC,0,15,-5.7,13970,1.8,0.8
2017,1,16,14:00,UTC,0,15,-5.6,24750,0.7,0
2017,1,16,15:00,UTC,0,15,-5.4,4760,2.3,0.9
2017,1,16,16:00,UTC,0,15,-5.5,29940,1.5,0.7
2017,1,16,17:00,UTC,0,15,-5.7,24360,2.5,1.1
2017,1,16,18:00,UTC,0,15,-5.8,35710,2,0.8
2017,1,16,19:00,UTC,0,15,-6,15660,2.6,1.1
2017,1,16,20:00,UTC,0,15,-6.1,19510,1.6,0.6
2017,1,16,21:00,UTC,0,15,-6,18300,1.8,0.9
2017,1,16,22:00,UTC,0,14,-5.9,8450,1.6,0.6
2017,1,16,23:00,UTC,0,14,-5.8,6500,1.2,0
2017,1,17,00:00,UTC,0,14,-5.6,7850,1.4,0.6
2017,1,17,01:00,UTC,0,14,-5.5,16890,3.6,1.4
2017,1,17,02:00,UTC,0,14,-5.6,33680,2.4,1.1
2017,1,17,03:00,UTC,0,14,-5.6,24600,3.4,1.3
2017,1,17,04:00,UTC,0,14,-5.6,28210,2.3,0.7
2017,1,17,05:00,UTC,0,14,-5.6,38200,2.5,0.9
2017,1,17,06:00,UTC,0,14,-5.7,27690,3.1,1.3
2017,1,17,07:00,UTC,0,14,-6.1,31280,1.7,0.8
2017,1,17,08:00,UTC,0,14,-6,14110,3,0.8
2017,1,17,09:00,UTC,0,14,-5.5,9870,0.9,0
2017,1,17,10:00,UTC,0,15,-5.1,12390,1.2,0
2017,1,17,11:00,UTC,0,15,-4.9,9990,1.4,0.6
2017,1,17,12:00,UTC,0,15,-4.3,21430,2.8,1.4
2017,1,17,13:00,UTC,0,15,-4.3,30190,4.5,2.1
2017,1,17,14:00,UTC,0,15,-4.5,39260,4.8,1.7
2017,1,17,15:00,UTC,0,15,-4.4,22190,6.4,1.6
2017,1,17,16:00,UTC,0,15,-3.9,44920,4.7,1.9
2017,1,17,17:00,UTC,0,15,-3.7,37870,3.7,1.5
2017,1,17,18:00,UTC,0,14,-3.1,50000,6.1,2.1
2017,1,17,19:00,UTC,0,14,-2.7,50000,4.5,2.1
