Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Näkyvyys (m),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2019,1,3,09:00,UTC,0,16,-12.9,42038,,
2019,1,3,10:00,UTC,0,15,-12.3,45595,,
2019,1,3,11:00,UTC,0,16,-12.1,49473,,
2019,1,3,12:00,UTC,0,15,-12.1,50000,,
2019,1,3,13:00,UTC,0,16,-12.7,39620,,
2019,1,3,14:00,UTC,0,15,-13.4,39098,,
2019,1,3,15:00,UTC,0,15,-15.9,15105,,
2019,1,3,16:00,UTC,0,15,-16.7,30916,,
2019,1,3,17:00,UTC,0,16,-17.6,27018,,
2019,1,3,18:00,UTC,0,15,-16.2,1984,,
2019,1,3,19:00,UTC,0,15,-16.3,6669,,
2019,1,3,20:00,UTC,0,16,-16.5,32180,,
2019,1,3,21:00,UTC,0,16,-14.5,14758,,
2019,1,3,22:00,UTC,0,16,-12.5,9152,,
2019,1,3,23:00,UTC,0,16,-10.5,9201,,
2019,1,4,00:00,UTC,0,16,-8.9,50000,,
2019,1,4,01:00,UTC,0,16,-9.2,3386,,
2019,1,4,02:00,UTC,0.5,16,-8.7,3559,,
2019,1,4,03:00,UTC,0,16,-7.9,7598,,
2019,1,4,04:00,UTC,0,16,-6.6,3605,,
2019,1,4,05:00,UTC,0.5,16,-5.4,1437,,
2019,1,4,06:00,UTC,0.4,16,-5.1,1142,,
2019,1,4,07:00,UTC,0,16,-5,1540,,
2019,1,4,08:00,UTC,0,17,-4.4,3574,,
2019,1,4,09:00,UTC,0,17,-3.5,1731,,
2019,1,4,10:00,UTC,0,16,-2.9,2135,,
2019,1,4,11:00,UTC,0.4,18,-2.7,1305,,
2019,1,4,12:00,UTC,0,17,-2.8,8447,,
2019,1,4,13:00,UTC,0,17,-2.8,8324,,
2019,1,4,14:00,UTC,0,17,-3.1,5118,,
2019,1,4,15:00,UTC,0,17,-3.4,50000,,
2019,1,4,16:00,UTC,0,17,-3.8,50000,,
2019,1,4,17:00,UTC,0,17,-4.4,42459,,
2019,1,4,18:00,UTC,0,17,-4.9,16024,,
2019,1,4,19:00,UTC,0,17,-5.3,43464,,
2019,1,4,20:00,UTC,0,17,-5.6,42923,,
2019,1,4,21:00,UTC,0,17,-5.8,28813,,
2019,1,4,22:00,UTC,0,17,-6.1,8512,,
2019,1,4,23:00,UTC,0,17,-6.3,13867,,
2019,1,5,00:00,UTC,0,17,-6.4,16734,,
2019,1,5,01:00,UTC,0,17,-6.7,9991,,
2019,1,5,02:00,UTC,0,17,-6.8,17519,,
2019,1,5,03:00,UTC,0,17,-7,20309,,
2019,1,5,04:00,UTC,0,17,-7,20796,,
2019,1,5,05:00,UTC,0,17,-7,20173,,
2019,1,5,06:00,UTC,0,17,-7,28211,,
2019,1,5,07:00,UTC,0,17,-7.1,30738,,
2019,1,5,08:00,UTC,0,17,-7.2,28525,,
2019,1,5,09:00,UTC,0,17,-7.2,34836,,
2019,1,5,10:00,UTC,0,17,-7,26763,,
2019,1,5,11:00,UTC,0,17,-6.8,34123,,
2019,1,5,12:00,UTC,0,17,-6.9,17435,,
2019,1,5,13:00,UTC,0,17,-6.9,36733,,
2019,1,5,14:00,UTC,0,17,-7.1,50000,,
2019,1,5,15:00,UTC,0,17,-7.3,50000,,
2019,1,5,16:00,UTC,0,17,-7.4,50000,,
2019,1,5,17:00,UTC,0,17,-7.9,50000,,
2019,1,5,18:00,UTC,0,17,-8.1,30681,,
2019,1,5,19:00,UTC,0,17,-8.2,6241,,
2019,1,5,20:00,UTC,0,17,-8.3,4196,,
2019,1,5,21:00,UTC,0,17,-8.1,2119,,
2019,1,5,22:00,UTC,0,18,-7.8,3853,,
2019,1,5,23:00,UTC,0,18,-7.6,1469,,
2019,1,6,00:00,UTC,0,18,-7.3,9426,,
2019,1,6,01:00,UTC,0,18,-7.2,42149,,
2019,1,6,02:00,UTC,0,18,-7.2,37530,,
2019,1,6,03:00,UTC,0,18,-7.1,41416,,
2019,1,6,04:00,UTC,0,18,-7,47995,,
2019,1,6,05:00,UTC,0,18,-6.8,39991,,
2019,1,6,06:00,UTC,0,18,-6.7,38664,,
2019,1,6,07:00,UTC,0,18,-6.4,40756,,
2019,1,6,08:00,UTC,0,18,-6.2,43216,,
2019,1,6,09:00,UTC,0,18,-5.9,43178,,
2019,1,6,10:00,UTC,0,18,-5.3,42914,,
2019,1,6,11:00,UTC,0,18,-4.7,42947,,
2019,1,6,12:00,UTC,0,18,-4.4,45968,,
2019,1,6,13:00,UTC,0,18,-4,45584,,
2019,1,6,14:00,UTC,0,18,-3.6,50000,,
2019,1,6,15:00,UTC,0,18,-3.5,9556,,
2019,1,6,16:00,UTC,0,18,-3.4,10013,,
2019,1,6,17:00,UTC,0,18,-3,50000,,
2019,1,6,18:00,UTC,0,18,-2.8,50000,,
2019,1,6,19:00,UTC,0,18,-2.6,43980,,
2019,1,6,20:00,UTC,0,18,-2.5,29856,,
2019,1,6,21:00,UTC,0,18,-2.2,28848,,
2019,1,6,22:00,UTC,0,18,-1.9,10289,,
2019,1,6,23:00,UTC,0,18,-1.4,9607,,
2019,1,7,00:00,UTC,0,18,-1,9701,,
2019,1,7,01:00,UTC,0,18,-0.6,7364,,
2019,1,7,02:00,UTC,0,18,-0.3,6753,,
2019,1,7,03:00,UTC,0,17,0.2,50000,,
2019,1,7,04:00,UTC,0,17,0.3,15547,,
2019,1,7,05:00,UTC,0,17,0.4,9004,,
2019,1,7,06:00,UTC,0,18,0.6,9024,,
2019,1,7,07:00,UTC,0,18,0.6,2311,,
2019,1,7,08:00,UTC,0,18,0.8,4313,,
2019,1,7,09:00,UTC,0,18,1,8518,,
2019,1,7,10:00,UTC,0,18,0.9,50000,,
2019,1,7,11:00,UTC,0,18,0.8,50000,,
2019,1,7,12:00,UTC,0,17,0.7,49864,,
2019,1,7,13:00,UTC,0,17,0.5,43807,,
2019,1,7,14:00,UTC,0,17,0.2,45384,,
2019,1,7,15:00,UTC,0,17,0,45672,,
2019,1,7,16:00,UTC,0,17,-0.4,39862,,
2019,1,7,17:00,UTC,0,17,-1,31380,,
2019,1,7,18:00,UTC,0,17,-1.4,37016,,
2019,1,7,19:00,UTC,0,17,-1.9,24365,,
2019,1,7,20:00,UTC,0,17,-1.8,39261,,
2019,1,7,21:00,UTC,0,17,-1.8,31662,,
2019,1,7,22:00,UTC,0,17,-1.6,31427,,
2019,1,7,23:00,UTC,0,17,-1.5,29192,,
2019,1,8,00:00,UTC,0,17,-1.5,27987,,
2019,1,8,01:00,UTC,0,17,-1.5,20558,,
2019,1,8,02:00,UTC,0,17,-1.7,14536,,
2019,1,8,03:00,UTC,0,17,-2,11770,,
2019,1,8,04:00,UTC,0,17,-2.2,7959,,
2019,1,8,05:00,UTC,0,17,-2.3,2048,,
2019,1,8,06:00,UTC,0.5,17,-2.3,2504,,
2019,1,8,07:00,UTC,0.7,18,-2.3,1728,,
2019,1,8,08:00,UTC,0.5,18,-2.3,3193,,
2019,1,8,09:00,UTC,0.7,18,-2.2,2369,,
2019,1,8,10:00,UTC,0.5,18,-1.9,2009,,
2019,1,8,11:00,UTC,0.4,18,-1.7,2010,,
2019,1,8,12:00,UTC,0,19,-1.6,4327,,
2019,1,8,13:00,UTC,0.4,20,-1.7,4206,,
2019,1,8,14:00,UTC,0.4,21,-1.9,2366,,
2019,1,8,15:00,UTC,0,21,-2.1,4793,,
2019,1,8,16:00,UTC,0.3,21,-2.2,4504,,
2019,1,8,17:00,UTC,0.3,21,-2.3,4561,,
2019,1,8,18:00,UTC,0,21,-2.4,6617,,
2019,1,8,19:00,UTC,0.2,21,-2.4,3508,,
2019,1,8,20:00,UTC,0.2,21,-2.4,4884,,
2019,1,8,21:00,UTC,0.5,21,-2.5,4027,,
2019,1,8,22:00,UTC,0.5,22,-2.6,4565,,
2019,1,8,23:00,UTC,0.5,22,-2.7,5159,,
2019,1,9,00:00,UTC,0.5,22,-2.7,4069,,
2019,1,9,01:00,UTC,0,22,-2.7,3337,,
2019,1,9,02:00,UTC,0,22,-2.7,3885,,
2019,1,9,03:00,UTC,0.5,22,-2.8,4404,,
2019,1,9,04:00,UTC,0.5,22,-3.1,5464,,
2019,1,9,05:00,UTC,0.5,22,-3.2,3878,,
2019,1,9,06:00,UTC,0,23,-3.6,10084,,
2019,1,9,07:00,UTC,0,23,-3.9,8097,,
2019,1,9,08:00,UTC,0,23,-4.5,23057,,
2019,1,9,09:00,UTC,0,23,-4.4,23698,,
2019,1,9,10:00,UTC,0,23,-4,24444,,
2019,1,9,11:00,UTC,0,23,-4,10467,,
2019,1,9,12:00,UTC,0,22,-4.3,16187,,
2019,1,9,13:00,UTC,0,22,-5.2,27697,,
2019,1,9,14:00,UTC,0,22,-5.7,28209,,
2019,1,9,15:00,UTC,0,22,-5.3,19278,,
2019,1,9,16:00,UTC,0,22,-4.7,50000,,
2019,1,9,17:00,UTC,0,22,-4.5,39130,,
2019,1,9,18:00,UTC,0,22,-4.7,17952,,
2019,1,9,19:00,UTC,0,22,-4.5,11242,,
2019,1,9,20:00,UTC,0,22,-4.4,13491,,
2019,1,9,21:00,UTC,0,22,-4.4,13237,,
2019,1,9,22:00,UTC,0,22,-4.8,31489,,
2019,1,9,23:00,UTC,0,22,-5.1,44733,,
2019,1,10,00:00,UTC,0,22,-5.4,50000,,
2019,1,10,01:00,UTC,0,22,-5.6,50000,,
2019,1,10,02:00,UTC,0,22,-5.8,46997,,
2019,1,10,03:00,UTC,0,22,-5.9,31306,,
2019,1,10,04:00,UTC,0,22,-6.1,21510,,
2019,1,10,05:00,UTC,0,22,-6.3,27099,,
2019,1,10,06:00,UTC,0,22,-6.6,29109,,
2019,1,10,07:00,UTC,0,22,-6.9,38575,,
2019,1,10,08:00,UTC,0,22,-6.9,35291,,
2019,1,10,09:00,UTC,0,22,-7.2,8990,,
2019,1,10,10:00,UTC,0,22,-7,14761,,
2019,1,10,11:00,UTC,0,22,-7.4,8683,,
2019,1,10,12:00,UTC,0,22,-7.4,14492,,
2019,1,10,13:00,UTC,0,22,-7.1,6358,,
2019,1,10,14:00,UTC,0,22,-7.6,12223,,
2019,1,10,15:00,UTC,0,22,-7.9,10260,,
2019,1,10,16:00,UTC,0,22,-8.5,2528,,
2019,1,10,17:00,UTC,0,22,-8.6,22043,,
2019,1,10,18:00,UTC,0,22,-8.5,21882,,
2019,1,10,19:00,UTC,0,22,-8.4,17272,,
2019,1,10,20:00,UTC,0,22,-7.3,25309,,
2019,1,10,21:00,UTC,0,22,-5.4,46530,,
2019,1,10,22:00,UTC,0,22,-4.1,50000,,
2019,1,10,23:00,UTC,0.5,22,-2.9,2771,,
2019,1,11,00:00,UTC,0.7,21,-2.1,1291,,
2019,1,11,01:00,UTC,0,22,-1.3,4715,,
2019,1,11,02:00,UTC,0,23,-0.7,2862,,
2019,1,11,03:00,UTC,0,22,-0.3,2931,,
2019,1,11,04:00,UTC,0,23,-0.3,2101,,
2019,1,11,05:00,UTC,0,23,0.3,3624,,
2019,1,11,06:00,UTC,0,23,0.7,10375,,
2019,1,11,07:00,UTC,0,23,0.6,12253,,
2019,1,11,08:00,UTC,0,23,0.6,48135,,
2019,1,11,09:00,UTC,0,23,0.8,38264,,
2019,1,11,10:00,UTC,0,23,0.8,35891,,
2019,1,11,11:00,UTC,0,23,0.9,36681,,
2019,1,11,12:00,UTC,0,23,0.6,39793,,
2019,1,11,13:00,UTC,0,23,0.1,40134,,
2019,1,11,14:00,UTC,0,23,0.2,47680,,
2019,1,11,15:00,UTC,0,23,0.4,41372,,
2019,1,11,16:00,UTC,0,23,0.5,45095,,
2019,1,11,17:00,UTC,0,23,0.1,21889,,
2019,1,11,18:00,UTC,0,23,0.4,46313,,
2019,1,11,19:00,UTC,0,23,0.7,15533,,
2019,1,11,20:00,UTC,0,23,0.9,47751,,
2019,1,11,21:00,UTC,0,23,1.1,50000,,
2019,1,11,22:00,UTC,0,23,0.2,48405,,
2019,1,11,23:00,UTC,0,23,-0.3,50000,,
2019,1,12,00:00,UTC,0,22,-0.5,49744,,
2019,1,12,01:00,UTC,0,22,-0.6,50000,,
2019,1,12,02:00,UTC,0,22,-0.8,49926,,
2019,1,12,03:00,UTC,0,22,-1,50000,,
2019,1,12,04:00,UTC,0,22,-1.7,50000,,
2019,1,12,05:00,UTC,0,22,-2,49897,,
2019,1,12,06:00,UTC,0,22,-2.2,49108,,
2019,1,12,07:00,UTC,0,22,-2.9,45859,,
2019,1,12,08:00,UTC,0,22,-3.1,44691,,
2019,1,12,09:00,UTC,0,22,-3,46584,,
2019,1,12,10:00,UTC,0,22,-2.9,44081,,
2019,1,12,11:00,UTC,0,22,-2.7,42973,,
2019,1,12,12:00,UTC,0,22,-2.9,44006,,
2019,1,12,13:00,UTC,0,22,-3.5,47441,,
2019,1,12,14:00,UTC,0,22,-4.4,16929,,
2019,1,12,15:00,UTC,0,22,-5,50000,,
2019,1,12,16:00,UTC,0,22,-5.2,37412,,
2019,1,12,17:00,UTC,0,22,-5.6,40512,,
2019,1,12,18:00,UTC,0,22,-5.9,50000,,
2019,1,12,19:00,UTC,0,22,-6.4,50000,,
2019,1,12,20:00,UTC,0,22,-7.1,49561,,
2019,1,12,21:00,UTC,0,22,-7.6,46867,,
2019,1,12,22:00,UTC,0,22,-10.2,43875,,
2019,1,12,23:00,UTC,0,22,-9.1,49836,,
2019,1,13,00:00,UTC,0,22,-10.4,37480,,
2019,1,13,01:00,UTC,0,22,-9.5,47759,,
2019,1,13,02:00,UTC,0,22,-9,47291,,
2019,1,13,03:00,UTC,0,22,-10.8,49132,,
2019,1,13,04:00,UTC,0,22,-11.5,50000,,
2019,1,13,05:00,UTC,0,22,-11.8,37104,,
2019,1,13,06:00,UTC,0,22,-11.8,40262,,
2019,1,13,07:00,UTC,0,22,-11,35361,,
2019,1,13,08:00,UTC,0,22,-11.8,35503,,
2019,1,13,09:00,UTC,0,22,-12.3,25588,,
2019,1,13,10:00,UTC,0,22,-9.1,14955,,
2019,1,13,11:00,UTC,0,22,-8.7,16592,,
2019,1,13,12:00,UTC,0,22,-7.2,7924,,
2019,1,13,13:00,UTC,0,22,-8.3,7149,,
2019,1,13,14:00,UTC,0,22,-7.5,4532,,
2019,1,13,15:00,UTC,0,22,-7.3,9650,,
2019,1,13,16:00,UTC,0,22,-7.1,5835,,
2019,1,13,17:00,UTC,0.7,23,-6.9,780,,
2019,1,13,18:00,UTC,0.5,23,-6.5,2882,,
2019,1,13,19:00,UTC,0.5,23,-5.9,2113,,
2019,1,13,20:00,UTC,0.2,24,-5,1887,,
2019,1,13,21:00,UTC,0,24,-4.2,1586,,
2019,1,13,22:00,UTC,0,24,-3.8,3561,,
2019,1,13,23:00,UTC,0,23,-3,1619,,
2019,1,14,00:00,UTC,0.7,24,-2.7,991,,
2019,1,14,01:00,UTC,0.5,26,-2.6,3964,,
2019,1,14,02:00,UTC,0.2,25,-2.3,2114,,
2019,1,14,03:00,UTC,0.2,25,-2.3,2070,,
2019,1,14,04:00,UTC,1.1,26,-2.4,897,,
2019,1,14,05:00,UTC,0,26,-2.5,5023,,
2019,1,14,06:00,UTC,0.7,27,-2.6,1505,,
2019,1,14,07:00,UTC,0.7,27,-2.8,1795,,
2019,1,14,08:00,UTC,0.4,28,-2.9,1723,,
2019,1,14,09:00,UTC,0,28,-2.8,3854,,
2019,1,14,10:00,UTC,0.2,29,-2.7,4951,,
2019,1,14,11:00,UTC,0.2,29,-2.6,3430,,
2019,1,14,12:00,UTC,0.4,29,-2.8,2330,,
2019,1,14,13:00,UTC,0,30,-2.8,3839,,
2019,1,14,14:00,UTC,0.5,29,-3.1,4399,,
2019,1,14,15:00,UTC,0.5,29,-3.4,2355,,
2019,1,14,16:00,UTC,0.5,30,-3.8,2543,,
2019,1,14,17:00,UTC,0.5,31,-4.3,2440,,
2019,1,14,18:00,UTC,0.7,32,-4.6,2843,,
2019,1,14,19:00,UTC,0.7,33,-4.8,2955,,
2019,1,14,20:00,UTC,0,33,-5.3,10293,,
2019,1,14,21:00,UTC,0,33,-5.4,20577,,
2019,1,14,22:00,UTC,0,33,-5.5,6758,,
2019,1,14,23:00,UTC,0,32,-5.6,14700,,
2019,1,15,00:00,UTC,0.7,33,-5.7,1725,,
2019,1,15,01:00,UTC,0.7,34,-5.8,3194,,
2019,1,15,02:00,UTC,0.2,34,-5.7,4475,,
2019,1,15,03:00,UTC,0,34,-5.7,2261,,
2019,1,15,04:00,UTC,0,34,-5.3,6252,,
2019,1,15,05:00,UTC,0,33,-5,4187,,
2019,1,15,06:00,UTC,0,34,-4.7,10019,,
2019,1,15,07:00,UTC,0,34,-4.5,13561,,
2019,1,15,08:00,UTC,0,34,-4.4,13800,,
2019,1,15,09:00,UTC,0,34,-4.3,27434,,
2019,1,15,10:00,UTC,0,34,-4.3,34708,,
2019,1,15,11:00,UTC,0,33,-4.5,30273,,
2019,1,15,12:00,UTC,0,33,-4.8,40970,,
2019,1,15,13:00,UTC,0,33,-5,27491,,
2019,1,15,14:00,UTC,0,33,-5.4,20698,,
2019,1,15,15:00,UTC,0,33,-6.2,27533,,
2019,1,15,16:00,UTC,0,33,-6.6,35714,,
2019,1,15,17:00,UTC,0,33,-6.8,14087,,
2019,1,15,18:00,UTC,0,33,-7,20163,,
2019,1,15,19:00,UTC,0,33,-7.4,10872,,
2019,1,15,20:00,UTC,0,32,-7.6,13701,,
2019,1,15,21:00,UTC,0,33,-7.6,8736,,
2019,1,15,22:00,UTC,0,35,-7.5,3983,,
2019,1,15,23:00,UTC,0,35,-7.3,4204,,
2019,1,16,00:00,UTC,0,33,-7.2,8315,,
2019,1,16,01:00,UTC,0,32,-7.2,22593,,
2019,1,16,02:00,UTC,0,33,-6.8,7965,,
2019,1,16,03:00,UTC,0,34,-6.2,20282,,
2019,1,16,04:00,UTC,0,34,-5.7,36836,,
2019,1,16,05:00,UTC,0,34,-5.2,41150,,
2019,1,16,06:00,UTC,0,33,-4.9,32671,,
2019,1,16,07:00,UTC,0,33,-4.9,35003,,
2019,1,16,08:00,UTC,0,34,-5.1,17891,,
2019,1,16,09:00,UTC,0,34,-5.3,8491,,
2019,1,16,10:00,UTC,0,33,-5.3,7895,,
2019,1,16,11:00,UTC,0,33,-5.3,7895,,
2019,1,16,12:00,UTC,0,33,-5.6,13620,,
2019,1,16,13:00,UTC,0,33,-6,10154,,
2019,1,16,14:00,UTC,0,33,-6.4,6564,,
2019,1,16,15:00,UTC,0,32,-6.4,11671,,
2019,1,16,16:00,UTC,0,33,-6.4,26845,,
2019,1,16,17:00,UTC,0,33,-6.6,37913,,
2019,1,16,18:00,UTC,0,33,-6.6,47611,,
2019,1,16,19:00,UTC,0,33,-7.5,45195,,
2019,1,16,20:00,UTC,0,33,-9.1,36546,,
2019,1,16,21:00,UTC,0,33,-9.1,22865,,
2019,1,16,22:00,UTC,0,32,-8.9,13297,,
2019,1,16,23:00,UTC,0,32,-8.9,38420,,
2019,1,17,00:00,UTC,0,32,-8.7,49786,,
2019,1,17,01:00,UTC,0.5,33,-7.9,2023,,
2019,1,17,02:00,UTC,0.7,34,-7.5,1154,,
2019,1,17,03:00,UTC,0.7,34,-7.1,1163,,
2019,1,17,04:00,UTC,0.7,35,-7,1435,,
2019,1,17,05:00,UTC,0.9,35,-7.2,757,,
2019,1,17,06:00,UTC,1,37,-7.4,565,,
2019,1,17,07:00,UTC,1.4,39,-7.4,473,,
2019,1,17,08:00,UTC,0,39,-7.5,3968,,
2019,1,17,09:00,UTC,0,39,-7.4,1962,,
2019,1,17,10:00,UTC,0,39,-7.4,24062,,
2019,1,17,11:00,UTC,0,39,-7.2,29907,,
2019,1,17,12:00,UTC,0,39,-7.4,13755,,
2019,1,17,13:00,UTC,0,39,-8,8422,,
2019,1,17,14:00,UTC,0,39,-8.2,7542,,
2019,1,17,15:00,UTC,0,39,-8.5,3470,,
2019,1,17,16:00,UTC,0,39,-9,4804,,
2019,1,17,17:00,UTC,0,39,-9.2,2167,,
2019,1,17,18:00,UTC,0,40,-9.6,5137,,
2019,1,17,19:00,UTC,0,42,-9.7,4685,,
2019,1,17,20:00,UTC,0,41,-9.6,4052,,
2019,1,17,21:00,UTC,0,41,-9.5,6970,,
2019,1,17,22:00,UTC,0,41,-9.6,50000,,
2019,1,17,23:00,UTC,0,41,-10.1,47578,,
2019,1,18,00:00,UTC,0,41,-10.4,20793,,
2019,1,18,01:00,UTC,0,41,-10.5,21273,,
2019,1,18,02:00,UTC,0,40,-10.4,5516,,
2019,1,18,03:00,UTC,0,40,-10.1,10767,,
2019,1,18,04:00,UTC,0,40,-10.8,18901,,
2019,1,18,05:00,UTC,0,40,-11.2,10004,,
2019,1,18,06:00,UTC,0,40,-12,42033,,
2019,1,18,07:00,UTC,0,40,-12.3,3886,,
2019,1,18,08:00,UTC,0,40,-13.2,38343,,
2019,1,18,09:00,UTC,0,40,-12.2,46184,,
2019,1,18,10:00,UTC,0,40,-11.4,39404,,
2019,1,18,11:00,UTC,0,40,-10.8,5687,,
2019,1,18,12:00,UTC,0,40,-10.8,42023,,
2019,1,18,13:00,UTC,0,40,-11.2,47311,,
2019,1,18,14:00,UTC,0,39,-12.1,11452,,
2019,1,18,15:00,UTC,0,39,-14.4,8070,,
2019,1,18,16:00,UTC,0,39,-13,24852,,
2019,1,18,17:00,UTC,0,39,-14.9,2754,,
2019,1,18,18:00,UTC,0,39,-14.6,28305,,
2019,1,18,19:00,UTC,0,39,-16,26267,,
2019,1,18,20:00,UTC,0,39,-17.4,5056,,
2019,1,18,21:00,UTC,0,39,-16.5,542,,
2019,1,18,22:00,UTC,0,39,-18.4,17658,,
2019,1,18,23:00,UTC,0,39,-17.8,33463,,
2019,1,19,00:00,UTC,0,39,-17.7,35263,,
2019,1,19,01:00,UTC,0,39,-18.3,27460,,
2019,1,19,02:00,UTC,0,39,-18.6,4237,,
2019,1,19,03:00,UTC,0,39,-19.2,34188,,
2019,1,19,04:00,UTC,0,39,-18.6,20781,,
2019,1,19,05:00,UTC,0,39,-14.2,9265,,
2019,1,19,06:00,UTC,0,39,-14,12260,,
2019,1,19,07:00,UTC,0,39,-12.8,13204,,
2019,1,19,08:00,UTC,0,39,-11.5,12598,,
2019,1,19,09:00,UTC,0,38,-9.8,13130,,
2019,1,19,10:00,UTC,0,38,-8.4,21901,,
2019,1,19,11:00,UTC,0,38,-7.7,25026,,
2019,1,19,12:00,UTC,0,38,-7.1,25970,,
2019,1,19,13:00,UTC,0,38,-7.4,23337,,
2019,1,19,14:00,UTC,0,38,-10.7,15861,,
2019,1,19,15:00,UTC,0,38,-9.9,7002,,
2019,1,19,16:00,UTC,0,38,-10.4,9753,,
2019,1,19,17:00,UTC,0,38,-10.4,5835,,
2019,1,19,18:00,UTC,0,38,-9.3,5441,,
2019,1,19,19:00,UTC,0,38,-8.1,1360,,
2019,1,19,20:00,UTC,2.8,40,-7.6,203,,
2019,1,19,21:00,UTC,3.1,45,-7.8,280,,
2019,1,19,22:00,UTC,2.2,51,-7.6,550,,
2019,1,19,23:00,UTC,0.7,52,-7.6,1886,,
2019,1,20,00:00,UTC,1,52,-7.8,1974,,
2019,1,20,01:00,UTC,0,52,-8.3,4345,,
2019,1,20,02:00,UTC,0.7,53,-8,1191,,
2019,1,20,03:00,UTC,0.7,53,-7.9,1359,,
2019,1,20,04:00,UTC,0,53,-8.7,3607,,
2019,1,20,05:00,UTC,0,53,-10.1,12619,,
2019,1,20,06:00,UTC,0,53,-11.5,8179,,
2019,1,20,07:00,UTC,0,52,-12.7,25732,,
2019,1,20,08:00,UTC,0,52,-12.8,3063,,
2019,1,20,09:00,UTC,0,52,-12,26924,,
2019,1,20,10:00,UTC,0,52,-11.3,30653,,
2019,1,20,11:00,UTC,0,51,-11.1,28274,,
2019,1,20,12:00,UTC,0,51,-11.3,33021,,
2019,1,20,13:00,UTC,0,51,-11.4,11500,,
2019,1,20,14:00,UTC,0,51,-12.6,27291,,
2019,1,20,15:00,UTC,0,51,-13,26144,,
2019,1,20,16:00,UTC,0,50,-13.5,3819,,
2019,1,20,17:00,UTC,0,50,-13.7,6469,,
2019,1,20,18:00,UTC,0,50,-14.2,23662,,
